imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,tmdb_id,original_language,original_title,overview,tmdb_popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,tmdb_vote_average,tmdb_vote_count
tt1136608,False,/yosGyMJ2CkavMSGx6PhcZO6kCAV.jpg,,30000000,"[Action, Thriller, Science Fiction]",http://www.d-9.com/,17654,en,District 9,"Aliens land in South Africa and have no way home. Years later after living in a slum and wearing out their welcome the ""Non-Humans"" are being moved to a new tent city overseen by Multi-National United (MNU). The movie follows an MNU employee tasked with leading the relocation and his relationship with one of the alien leaders.",3.035973,/axFmCRNQsW6Bto8XuJKo08MPPV5.jpg,"[{u'name': u'WingNut Films', u'id': 11}, {u'name': u'TriStar Pictures', u'id': 559}, {u'name': u'Key Creatives', u'id': 2300}, {u'name': u'Block / Hanson', u'id': 8504}, {u'name': u'Canadian Film or Video Production Tax Credit (CPTC)', u'id': 8582}, {u'name': u'The Department of Trade and Industry of South Africa', u'id': 10884}, {u'name': u'QED International', u'id': 11029}, {u'name': u'Province of British Columbia Production Services Tax Credit', u'id': 12200}, {u'name': u'District 9', u'id': 20667}, {u'name': u'New Zealand Post Digital and Visual Effects Grant', u'id': 20668}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}, {u'iso_3166_1': u'NZ', u'name': u'New Zealand'}, {u'iso_3166_1': u'CA', u'name': u'Canada'}, {u'iso_3166_1': u'ZA', u'name': u'South Africa'}]",2009-08-05,210819611,112,"[{u'iso_639_1': u'af', u'name': u'Afrikaans'}, {u'iso_639_1': u'ny', u'name': u''}, {u'iso_639_1': u'st', u'name': u''}, {u'iso_639_1': u'xh', u'name': u''}, {u'iso_639_1': u'zu', u'name': u'isiZulu'}, {u'iso_639_1': u'en', u'name': u'English'}]",Released,You are not welcome here.,District 9,False,7.1,1904
tt1156398,False,/lLgLFzSZduH9kBxrk6BvoHc1gg0.jpg,,23600000,"[Comedy, Horror]",http://www.zombieland.com/,19908,en,Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",2.615067,/vUzzDpVrab1BOG3ogxhRGfLN94d.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2009-10-07,102391382,88,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,This place is so dead,Zombieland,False,7.1,1904
tt0409459,False,/ok6Ws65nDSLAIKkKgIjqyM5OGCc.jpg,,130000000,"[Action, Mystery, Science Fiction]",,13183,en,Watchmen,"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger.",2.656748,/jXggcKzlyxj7yMBUIsqwiaaEtD5.jpg,"[{u'name': u'Paramount Pictures', u'id': 4}, {u'name': u'DC Comics', u'id': 429}, {u'name': u'Lawrence Gordon Productions', u'id': 840}, {u'name': u'Legendary Pictures', u'id': 923}, {u'name': u'Warner Bros.', u'id': 6194}, {u'name': u'Cruel and Unusual Films', u'id': 78685}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2009-03-05,185258983,162,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Justice is coming to all of us.  No matter what we do.,Watchmen,False,6.8,1563
tt1013752,False,/1R2ihQztuRTIqN3pFBR1yrBMd7w.jpg,"{u'backdrop_path': u'/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg', u'poster_path': u'/uv63yAGg1zETAs1XQsOQpava87l.jpg', u'id': 9485, u'name': u'The Fast and the Furious Collection'}",85000000,"[Action, Crime, Drama, Thriller]",http://www.fastandfuriousmovie.net,13804,en,Fast & Furious,"When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O'Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what's possible behind the wheel.",2.013246,/ft8IqAGFs3V7i87z0t0EVRUjK1p.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Original Film', u'id': 333}, {u'name': u'One Race Productions', u'id': 1225}, {u'name': u'Dentsu Inc.', u'id': 1778}, {u'name': u'Relativity Media', u'id': 7295}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2009-04-02,363164265,107,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,New Model. Original Parts.,Fast & Furious,False,6.4,1543
tt0438488,False,/nQtWfidhGPJwncmL3hrNDDEJUAr.jpg,"{u'backdrop_path': u'/cpmbkwSxZnKO69V82A9a34tvk2E.jpg', u'poster_path': u'/vxiKtcxAJxHhlg2H1X8y7zcM3k6.jpg', u'id': 528, u'name': u'The Terminator Collection'}",200000000,"[Drama, Action, Thriller, Science Fiction]",http://www.terminatorsalvation.com,534,en,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",4.788678,/hxDfhavtxA2Ayx7O9BsQMcZRdG0.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'The Halcyon Company', u'id': 4021}, {u'name': u'Wonderland Sound and Vision', u'id': 4022}, {u'name': u'Warner Bros.', u'id': 6194}]","[{u'iso_3166_1': u'DE', u'name': u'Germany'}, {u'iso_3166_1': u'IT', u'name': u'Italy'}, {u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2009-05-20,371353001,115,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'it', u'name': u'Italiano'}]",Released,The End Begins.,Terminator Salvation,False,5.8,1525
tt1022603,False,/yYw9cVdRJ4zzwxM2cTDXfT6JI6E.jpg,,7500000,"[Comedy, Drama, Romance]",http://500days.com,19913,en,(500) Days of Summer,"Tom (Joseph Gordon-Levitt), greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer (Zooey Deschanel), suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",1.409853,/5SjtNPD1bb182vzQccvEUpXHFjN.jpg,"[{u'name': u'Fox Searchlight Pictures', u'id': 43}, {u'name': u'Watermark', u'id': 4364}, {u'name': u'Dune Entertainment III', u'id': 6332}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2009-07-17,60722734,95,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Français'}, {u'iso_639_1': u'sv', u'name': u'svenska'}]",Released,It was almost like falling in love.,(500) Days of Summer,False,7.3,1522
tt1046173,False,/bAmhm8pfLqbzxNRzZw08512h4RE.jpg,"{u'backdrop_path': u'/m3ip0ci0TnX0ATUxpweqElYCeq4.jpg', u'poster_path': u'/8ykKDU3FisEFtCpPZloB1jqcAIn.jpg', u'id': 135468, u'name': u'G.I. Joe (Live-Action Series)'}",175000000,"[Adventure, Action, Thriller, Science Fiction]",http://www.gijoemovie.com/,14869,en,G.I. Joe: The Rise of Cobra,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",1.874105,/29eW5c5DaCFQejdt9V14RrA51yD.jpg,"[{u'name': u'Paramount Pictures', u'id': 4}, {u'name': u'Spyglass Entertainment', u'id': 158}, {u'name': u'Di Bonaventura Pictures', u'id': 435}, {u'name': u'Hasbro', u'id': 2598}, {u'name': u'Kontsept Film Company', u'id': 76067}]","[{u'iso_3166_1': u'CZ', u'name': u'Czech Republic'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2009-08-04,302469017,118,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Français'}, {u'iso_639_1': u'gd', u'name': u''}]",Released,"When all else fails, they don't.",G.I. Joe: The Rise of Cobra,False,5.7,1390
tt1080016,False,/1lXhppR9qqF5xezLhzh10Qw0gz.jpg,"{u'backdrop_path': u'/2Mb92Ssoe1eUecvrCe2pEvgAlmv.jpg', u'poster_path': u'/stQoHvo0q6ZcEkji2Z1wlAxKnDq.jpg', u'id': 8354, u'name': u'Ice Age Collection'}",90000000,"[Animation, Comedy, Family, Adventure]",http://www.iceagemovie.com/us/,8355,en,Ice Age: Dawn of the Dinosaurs,"Times are changing for moody mammoth Manny, motor mouthed sloth Sid and crafty saber-toothed tiger Diego in this third installment of the beloved computer-animated children's franchise. Life heats up for our heroes when they meet some new and none-too-friendly neighbors: the mighty dinosaurs.",2.62083,/crAf8b9gFpcdvY7majL8xWzTbem.jpg,"[{u'name': u'Blue Sky Studios', u'id': 9383}, {u'name': u'Twentieth Century Fox Animation', u'id': 11749}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2009-06-29,886686817,94,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,"The sub-zero heroes are back, on an incredible adventure... for the ages.",Ice Age: Dawn of the Dinosaurs,False,6.4,1224
tt1259571,False,/fOI3kFfMGBnNJJlnwYAXunpqzze.jpg,"{u'backdrop_path': u'/rv5b06YAvmekw0D6Ul2ps9JbH4C.jpg', u'poster_path': u'/2o4zgGjVryMOPdNqLZWsSPqRkOH.jpg', u'id': 33514, u'name': u'The Twilight Saga Collection'}",50000000,"[Adventure, Fantasy, Drama, Romance]",http://www.twilightthemovie.com/,18239,en,The Twilight Saga: New Moon,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",1.594204,/4O6OCHVrXie2Th8asDn5utvlTwC.jpg,"[{u'name': u'Summit Entertainment', u'id': 491}, {u'name': u'Maverick Films', u'id': 4000}, {u'name': u'Imprint Entertainment', u'id': 5218}, {u'name': u'Sunswept Entertainment', u'id': 5219}, {u'name': u'Temple Hill Entertainment', u'id': 12292}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2009-03-15,709827462,130,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'it', u'name': u'Italiano'}]",Released,The Next Chapter Begins.,The Twilight Saga: New Moon,False,5.6,1208
tt0808151,False,/wjrTJhDQEqmmaEfbM2Qo8ibzvSS.jpg,"{u'backdrop_path': u'/j1IqpLhCypllamjKe6C2RstjfEQ.jpg', u'poster_path': u'/rNUCFuylVDwvH2gNEW9nbJTe2Wv.jpg', u'id': 115776, u'name': u'Robert Langdon Collection'}",150000000,"[Thriller, Mystery]",http://www.angelsanddemons.com/,13448,en,Angels & Demons,"Harvard symbologist Robert Langdon investigates a mysterious symbol seared into the chest of a murdered physicist. He discovers evidence of the unimaginable, the rebirth of an ancient secret brotherhood known as the Illuminati, the most powerful underground organization ever to walk the earth.",2.400136,/grN4lETrHNejatQZFP2F2DAWMU4.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Imagine Entertainment', u'id': 23}, {u'name': u'Panorama Films', u'id': 5561}, {u'name': u'Skylark Productions', u'id': 8253}]","[{u'iso_3166_1': u'IT', u'name': u'Italy'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2009-05-13,356613439,138,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'it', u'name': u'Italiano'}, {u'iso_639_1': u'la', u'name': u'Latin'}, {u'iso_639_1': u'fr', u'name': u'Français'}, {u'iso_639_1': u'de', u'name': u'Deutsch'}, {u'iso_639_1': u'zh', u'name': u'普通话'}]",Released,The holiest event of our time. Perfect for their return.,Angels & Demons,False,6.3,1072
tt0844471,False,/xgH52bpPbu8uwwx5VAS6fbCyHfj.jpg,"{u'backdrop_path': u'/uPjbksSg2Ca61b0f0UxvuKFenK5.jpg', u'poster_path': u'/pRAzOs9cZN8LlhaCKo6LQ0bSfyi.jpg', u'id': 177467, u'name': u'Cloudy with a Chance of Meatballs Collection'}",100000000,"[Animation, Comedy, Family]",http://www.cloudywithachanceofmeatballs.com/,22794,en,Cloudy with a Chance of Meatballs,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?",1.693817,/75QV0rNm6QHpMnpIGrZK0ev08rH.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Sony Pictures Animation', u'id': 2251}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2009-09-17,242988466,90,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Prepare to get served.,Cloudy with a Chance of Meatballs,False,6.4,1001
tt0878804,False,/qVjKZMB0IdOc2JlwiiGsuKTvTJs.jpg,,29000000,[Drama],http://www.theblindsidemovie.com/,22881,en,The Blind Side,"Oversized African American Michael Oher, the teen from across the tracks and a broken home, has nowhere to sleep at age 16. Taken in by an affluent Memphis couple, Leigh Anne and Sean, Michael embarks on a remarkable rise to play for the NFL.",1.573735,/wEGFSgPebLk6g1ngKsJ6a46PYLV.jpg,"[{u'name': u'Alcon Entertainment', u'id': 1088}, {u'name': u'Left Tackle Pictures', u'id': 12193}, {u'name': u'Zucker/Netter Productions', u'id': 12194}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2009-11-20,309208309,129,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Based on the extraordinary true story,The Blind Side,False,7.0,978
tt1078912,False,/2ilkOrmTcJdYonmMJh1NFGUSw3R.jpg,"{u'backdrop_path': u'/fOmqiIXfJmeANciOTCN6WkKbwK.jpg', u'poster_path': u'/q2nwE0Qi8U6tsU5HDmiWS2D3dSJ.jpg', u'id': 85943, u'name': u'Night at the Museum Collection'}",150000000,"[Adventure, Fantasy, Action, Comedy, Family]",http://www.nightatthemuseummovie.com,18360,en,Night at the Museum: Battle of the Smithsonian,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",2.627708,/qbU6AxmO69bBwu6Tw8HtcRoltAA.jpg,"[{u'name': u'Twentieth Century Fox Film Corporation', u'id': 306}, {u'name': u'1492 Pictures', u'id': 436}, {u'name': u'Dune Entertainment', u'id': 444}, {u'name': u'21 Laps Entertainment', u'id': 2575}, {u'name': u'Museum Canada Productions', u'id': 10224}, {u'name': u'Moving Picture Company (MPC)', u'id': 20478}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}, {u'iso_3166_1': u'CA', u'name': u'Canada'}]",2009-05-20,413106170,105,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,When the lights go off the battle is on.,Night at the Museum: Battle of the Smithsonian,False,5.9,949
