tmdb_id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
267860,False,/3JSakCxcM7mPDhLXCPH7jnwwbXy.jpg,"[28, 80, 53]",en,London Has Fallen,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",10.54653,/9j2AmDhZvdwMyYKpqe4CtBkN1Tw.jpg,2016-01-22,London Has Fallen,False,5.45,759
127380,False,/iWRKYHTFlsrxQtfQqFOQyceL83P.jpg,"[12, 16, 35]",en,Finding Dory,"""Finding Dory"" reunites Dory with friends Nemo and Marlin on a search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?",6.773659,/z09QAf8WbZncbitewNk6lKYMZsh.jpg,2016-06-16,Finding Dory,False,6.52,735
140300,False,/eHWmEUP4fa7h1Fe7TXfTL7ncDl8.jpg,"[28, 12, 16, 35, 10751]",en,Kung Fu Panda 3,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",7.449886,/MZFPacfKzgisnPoJIPEFZUXBBT.jpg,2016-01-23,Kung Fu Panda 3,False,6.42,735
262504,False,/sFthBeT0Y3WVfg6b3MkcJs9qfzq.jpg,"[12, 878]",en,Allegiant,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,7.509466,/tSFBh9Ayn5uiwbUK9HvD2lrRgaQ.jpg,2016-03-09,Allegiant,False,5.98,656
68735,False,/5SX2rgKXZ7NVmAJR5z5LprqSXKa.jpg,"[28, 12, 14]",en,Warcraft,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",12.232168,/ckrTPz6FZ35L5ybjqvkLWzzSLO7.jpg,2016-05-25,Warcraft,False,6.02,614
291870,False,/ivm52GLofIbvTb4dp4S4zbPO6II.jpg,"[12, 35]",en,Dirty Grandpa,"Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.",7.922294,/cZEx6mB5Ftnt7LvlDjTKXcrTvyg.jpg,2016-01-21,Dirty Grandpa,False,5.24,592
205584,False,/xy74anT8ZGhUIGVoalnHrmRDHbQ.jpg,"[28, 12, 14]",en,Gods of Egypt,A common thief joins a mythical god on a quest through Egypt.,4.887234,/uPqAW07bGoljf3cmT5gecdOvVol.jpg,2016-02-25,Gods of Egypt,False,4.98,531
259694,False,/h3gw1GPvfoJoAsDF5aqzIpwytV6.jpg,"[35, 10749]",en,How to Be Single,"New York City is full of lonely hearts seeking the right match, and what Alice, Robin, Lucy, Meg, Tom and David all have in common is the need to learn how to be single in a world filled with ever-evolving definitions of love.",5.2737,/jAhFr4OKTq8c5YYi8Xe5raYMU8O.jpg,2016-01-21,How to Be Single,False,5.73,522
270487,False,/pdIoY6ZOqwbwPlTuDh83TbJ64xw.jpg,"[35, 18, 10402, 9648]",en,"Hail, Caesar!","Tells the comedic tale of Eddie Mannix, a fixer who worked for the Hollywood studios in the 1950s. The story finds him at work when a star mysteriously disappears in the middle of filming.",4.542706,/rzMYZYphL9qrbBClQq1Jc0zPMmY.jpg,2016-02-05,"Hail, Caesar!",False,5.42,495
259693,False,/mj9jHyMvHfJ3oUZrisCoubItATk.jpg,[27],en,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,4.057586,/e3lBJCedHnZPfNfmBArKHZXXNC0.jpg,2016-06-08,The Conjuring 2,False,6.32,492
290595,False,/nQ0UvXdxoMZguLuPj0sdV0U36KR.jpg,"[28, 12, 18]",en,The Huntsman: Winter's War,"As two evil sisters prepare to conquer the land, two renegades - Eric the Huntsman - who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara, set out to stop them.",14.285295,/b77l5vmp6PYsc98LE6Uf1mXtmHh.jpg,2016-04-06,The Huntsman: Winter's War,False,5.67,464
291805,False,/zrAO2OOa6s6dQMQ7zsUbDyIBrAP.jpg,"[28, 35, 53]",en,Now You See Me 2,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface in Now You See Me: The Second Act only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",7.925497,/hU0E130tsGdsYa4K9lc3Xrn5Wyt.jpg,2016-06-09,Now You See Me 2,False,6.61,449
328111,False,/up1Fn4u0EvgeWbQuRDVzOrIy2oP.jpg,"[12, 16, 35, 10751]",en,The Secret Life of Pets,"The action comedy is set in a Manhattan apartment building. After the two-legged residents head for work and school, their pets gather to start their day, which consists of hanging out, trading humiliating stories about their owners, and helping each other work up adorable looks that will lead to more snacks. The head hound is a quick-witted terrier rescue (Louis C.K.), whose position at the epicenter of his master’s universe is suddenly threatened when she comes home with Duke (Stonestreet), a sloppy mongrel with no polish. The two soon find themselves on the mean streets of New York, where they meet the adorable white bunny Snowball (Hart). It turns out that Snowball is the leader of an army of pets that were abandoned and are determined to get back at humanity and every owner-loving pet. The dogs must thwart this plot and make it back in time for dinner.",11.429137,/bIXbMvEKhlLnhdXttTf2ZKvLZEP.jpg,2016-06-24,The Secret Life of Pets,False,5.44,430
290250,False,/WADvFcUbYGn6ZCjcnC1qcu3hro.jpg,"[28, 35, 80, 9648, 53]",en,The Nice Guys,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,6.135314,/vNCeqxbKyDHL9LUza03V2Im16wB.jpg,2016-05-15,The Nice Guys,False,6.92,389
188927,False,/doqRJwhRFsHHneYG82bM0hSTqpz.jpg,"[28, 12, 878]",en,Star Trek Beyond,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",21.378374,/ghL4ub6vwbYShlqCFHpoIRwx2sm.jpg,2016-07-07,Star Trek Beyond,False,6.29,386
321258,False,/yIfu7lnUByytIHg6LCntNSlt5ZE.jpg,"[27, 9648, 53]",en,The Boy,"A nanny, working for a family whose son has just passed away, finds herself put in charge of caring for a lifelike doll that the couple treat as a real child.",3.607076,/yHhBfL2msdFWwLpjGSgPJpVmxQN.jpg,2016-01-22,The Boy,False,5.65,384
302699,False,/nX64YARJo4OugPTSVuvFwZzcqM4.jpg,"[28, 35]",en,Central Intelligence,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",4.668033,/q7GOSxRsBLTJysmAEjFoQZfScsq.jpg,2016-06-15,Central Intelligence,False,5.88,362
300671,False,/hY8myWhjSOUeeiPskhOfwwgaCwc.jpg,"[18, 28, 53, 10752]",en,13 Hours: The Secret Soldiers of Benghazi,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,6.284888,/m4ZfuML89Rq8gbRGdm9ncSibjlx.jpg,2016-01-13,13 Hours: The Secret Soldiers of Benghazi,False,6.6,362
146198,False,/yB5f25CPuTrb6XSbd076kzR9Qz6.jpg,"[28, 80, 18, 53]",en,Triple 9,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,3.609488,/i7hpdsd77vdTk11RalLrQ2PXzX5.jpg,2016-02-19,Triple 9,False,5.18,358
329833,False,/zchSMYxvRivumqWhnsYZFyhriTy.jpg,[35],en,Zoolander 2,Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,3.264588,/u2s2WOskiEH71WbGCZehZ0shduO.jpg,2016-02-06,Zoolander 2,False,4.68,357
296096,False,/o4lxNwKJz8oq3R0kLOIsDlHbDhZ.jpg,"[18, 10749]",en,Me Before You,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",6.104903,/oN5lELHH5Xheiy0YdhnY3JB4hx2.jpg,2016-03-03,Me Before You,False,7.48,356
325133,False,/8HuO1RMDI3prfWDkF7t1y8EhLVO.jpg,[35],en,Neighbors 2: Sorority Rising,A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.,3.509106,/bWUeJHbKIyT306WtJFRHoSzX9nk.jpg,2016-05-05,Neighbors 2: Sorority Rising,False,5.29,337
241259,False,/2azgMtH7vt5av3OgqdiMJfjn3EH.jpg,"[12, 10751, 14]",en,Alice Through the Looking Glass,"In the sequel to Tim Burton's ""Alice in Wonderland"", Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.",3.246254,/7rfucKCjV01OEsGr9grXa34Aywd.jpg,2016-05-25,Alice Through the Looking Glass,False,6.54,308
43074,False,/lbtG9MTb8i13KhXuyl3bmnqt7Lt.jpg,"[27, 28, 35, 878]",en,Ghostbusters,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",8.718263,/4qnJ1hsMADxzwnOmnwjZTNp0rKT.jpg,2016-07-14,Ghostbusters,False,5.25,304
323675,False,/dtX3rNnjVSqaDiEXHzC78KiyIsc.jpg,"[28, 35]",en,Ride Along 2,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",2.977426,/A739odgY2FjoLvYLYdypUc6GpaY.jpg,2016-01-14,Ride Along 2,False,6.11,298
153518,False,/3mJcfL2lPfRky16EPi95d2YrKqu.jpg,"[28, 16, 35, 10751]",en,Angry Birds,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",11.821774,/t2mZzQXjpQxmqtJOPpe8Dr2YpMl.jpg,2016-05-11,Angry Birds,False,5.8,291
324668,False,/AoT2YrJUJlg5vKE3iMOLvHlTd3m.jpg,"[53, 28]",en,Jason Bourne,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,23.715757,/lFSSLTlFozwpaGlO31OoUeirBgQ.jpg,2016-07-27,Jason Bourne,False,5.1,285
267193,False,/s04T6oIdglrbsZ1WPK2p20J9jag.jpg,"[28, 35]",en,Grimsby,"Wrongfully accused and on the run, a top MI6 assassin joins forces with his long-lost, football hooligan brother to save the world from a sinister plot.",4.519662,/foEAe9AlPfQmaVngziK4vbFBnP3.jpg,2016-02-24,Grimsby,False,5.47,280
297761,False,/ndlQ2Cuc3cjTL7lTynw6I4boP4S.jpg,"[28, 80, 878]",en,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",34.182652,/e1mjopzAS2KNsvpbpahQ1a6SkSn.jpg,2016-08-03,Suicide Squad,False,6.08,272
58431,False,/z6gSLTHsAgqlOwID8jMHfFgeufS.jpg,"[10749, 27, 35, 53]",en,Pride and Prejudice and Zombies,"A zombie outbreak has fallen upon the land in this reimagining of Jane Austen’s classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet (Lily James) is a master of martial arts and weaponry and the handsome Mr. Darcy (Sam Riley) is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.",2.821545,/aYxSgQO3TRVtTXZnl46evR6NtvZ.jpg,2016-02-04,Pride and Prejudice and Zombies,False,5.26,239
300673,False,/a6VvlnIRTJTPUnyf1tIV9kEJO27.jpg,"[28, 18, 36, 53]",en,The Finest Hours,The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.,4.251999,/5vfRMplGxOzMiJu0FGFCA1ic44Q.jpg,2016-01-25,The Finest Hours,False,5.75,234
316727,False,/lPhsKTtycmbp6bzJAG662Pd5U3N.jpg,"[28, 27, 53]",en,The Purge: Election Year,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",6.512996,/wqqS6Be8WhUL7NPjbH0h9v7wido.jpg,2016-06-29,The Purge: Election Year,False,5.38,232
319888,False,/biuNiCnQwJPZ3t1MXuCqar2aPji.jpg,"[36, 18, 35]",en,Eddie the Eagle,"Inspired by true events, Eddie the Eagle is a feel-good story about Michael ""Eddie"" Edwards (Taron Egerton), an unlikely but courageous British ski-jumper who never stopped believing in himself - even as an entire nation was counting him out. With the help of a rebellious and charismatic coach (played by Hugh Jackman), Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics.",3.551321,/laEdJnz9CiojWcNpqFjPKhrKuBo.jpg,2016-02-26,Eddie the Eagle,False,6.63,225
379170,False,/nxc9naASvhPWdWeI7lkbkawirm1.jpg,"[80, 18, 9648]",en,Sherlock: The Abominable Bride,Sherlock Holmes and Dr. Watson find themselves in 1890s London in this holiday special.,3.271286,/tohC9Ytf7akG9tJcdLIRtW6QL8b.jpg,2016-01-01,Sherlock: The Abominable Bride,False,7.93,225
245703,False,/8GinyAyQrf7VYf80tcanM1jSJUB.jpg,"[12, 18, 878]",en,Midnight Special,A father and son go on the run after the dad learns his child possesses special powers.,4.0587,/sp55ilnrp50TC0Qf7F2AC2OqxpB.jpg,2016-03-18,Midnight Special,False,5.86,221
376570,False,/3ylSknoTmSZ1tsx1JsovzHRcvBU.jpg,"[27, 53]",en,Hush,A deaf woman is stalked by a psychotic killer in her secluded home.,3.083014,/khDYdmPFlaTqeLQVD4ds4xC1mIf.jpg,2016-04-08,Hush,False,6.98,213
278154,False,/o29BFNqgXOUT1yHNYusnITsH7P9.jpg,"[35, 10751, 16, 12]",en,Ice Age: Collision Course,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",10.298504,/1ZQVHkvOegv5wVzxD2fphcxl1Ba.jpg,2016-06-23,Ice Age: Collision Course,False,5.13,206
389053,False,/9DL2HHVZV8SWUhFslIjKwfpi2uV.jpg,"[28, 12, 35]",en,The Do-Over,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,3.126221,/pYzHflb8QgQszkR4Ku8mWrJAYfA.jpg,2016-05-27,The Do-Over,False,5.65,192
308531,False,/999RuhZvog8ocyvcccVV9yGmMjL.jpg,"[28, 12, 35]",en,Teenage Mutant Ninja Turtles: Out of the Shadows,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",2.626484,/5BCpxPLyp4wGcTribpZ6WtNkVJ5.jpg,2016-06-01,Teenage Mutant Ninja Turtles: Out of the Shadows,False,5.29,191
303858,False,/o6YRHJoUg5FaV88zdEPoi8zg3JV.jpg,"[18, 53]",en,Money Monster,"Lee Gates is a TV personality whose insider tips have made him the money guru of Wall Street. When Kyle loses all of his family's money on a bad tip, he holds Lee and his entire show hostage on air threatening to kill Lee if he does not get the stock up 24 and a half points before the bell.",2.493864,/kKmeBCe73jZlN1rjfJy1TEZrOw5.jpg,2016-05-12,Money Monster,False,6.33,181
330483,False,/f9ntm5lLTBjpSzld9BCfmivT7xC.jpg,"[18, 10749]",en,The Choice,The Choice tells the story of a long love affair that begins when Travis Parker and Gabby Holland first met as neighbors in a small coastal town and end up pursuing a relationship that neither could have foreseen. It spans a decade and traces the evolution of a love affair that is ultimately tested by life’s most defining events.,2.428994,/7EenqQdtZjOeBAAlxNtnG1eLHnf.jpg,2016-02-04,The Choice,False,5.57,180
302156,False,/hNXfIPwexOpZXmOww6ewoihMcfN.jpg,"[878, 28, 80, 18]",en,Criminal,"Bill Pope is a CIA agent on a mission in London tracking down a shadowy hacker nicknamed ""The Dutchman."" When he gets mysteriously ambushed and killed, an experimental procedure is used to transfer his memories into dangerous ex-convict Jericho Stewart. When he wakes up with the CIA agent's memories, his mission is to find The Dutchman and eliminate him before the hacker launches ICBM's and starts World War III. But complications soon arise and the mission turns personal.",6.699214,/6K5JOW6HmrwJnP0VILq667cspnS.jpg,2016-04-13,Criminal,False,4.78,174
329440,False,/kIg1sA16YQDblcD7w3qn5MBwsul.jpg,"[27, 53]",en,The Forest,"Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared.",2.547123,/ox9y8ia8lGqtkmLZD3YghA7sZkU.jpg,2016-01-07,The Forest,False,4.77,165
335778,False,/cBnYZr2FeU6fzkMbkHzzeT5RBrw.jpg,"[28, 12, 18, 9648]",en,Risen,"Follows the epic Biblical story of the Resurrection, as told through the eyes of a non-believer. Clavius, a powerful Roman Military Tribune, and his aide Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.",3.944752,/cr8lQd94bxlhyDfimweUMnLZoxf.jpg,2016-02-19,Risen,False,4.78,160
302688,False,/57aNfrYhPTgRBdlVdIhQgadHSL9.jpg,[35],en,My Big Fat Greek Wedding 2,"The continuing adventures of the Portokalos family. A follow-up to the 2002 comedy, ""My Big Fat Greek Wedding.""",2.790511,/gN7Su6RP9zDXJigHGyGLnRaWqsb.jpg,2016-03-24,My Big Fat Greek Wedding 2,False,5.09,159
323676,False,/39DgNHikYGhtGrbtXuavLY1qpqi.jpg,[35],en,The Boss,"A titan of industry is sent to prison after she's caught for insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",3.898298,/w8smnnIVlEeFwD4Z0pKPC3RN2xT.jpg,2016-04-07,The Boss,False,5.51,154
323677,False,/wS83FGiPvlELjAHk1L90AGj62pR.jpg,"[28, 18]",en,Race,"Jesse Owens' quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy.",3.414175,/szLfTQ2vLFQkNbP3dc0pnco1rje.jpg,2016-02-19,Race,False,6.18,151
313922,False,/w5TW2cLJknpWRYjmyuwfsQ1jFDA.jpg,"[80, 53]",en,Green Room,A young punk rock band find themselves trapped in a secluded venue after stumbling upon a horrific act of violence.,2.813928,/sTlPvjdQrrv5cLH410aMlSxqi0x.jpg,2016-04-15,Green Room,False,6.29,150
303991,False,/wVgXZkzJoKs0MMfhAlHdK3XdY71.jpg,"[35, 18]",en,Demolition,An emotionally desperate investment banker finds hope through a woman he meets in Chicago.,4.902111,/xWT9630LEKF9jEXSNjukmpl7mAH.jpg,2016-04-06,Demolition,False,6.27,146
267935,False,/eYT9XQBo1eC4DwPYqhCol0dFFc2.jpg,"[10751, 14]",en,The BFG,"The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, or any of the other giants—rather than the BFG—she would have soon become breakfast. When Sophie hears that the giants are flush-bunking off to England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",3.50883,/xMvzfhXZdfeLBZZUIQRB4vw1EtA.jpg,2016-06-28,The BFG,False,5.35,140
