tmdb_id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
62177,False,/sfRCA9g3CunpnZO3QurHSIRcsUq.jpg,"[16, 12, 35, 10751, 28, 14]",en,Brave,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",2.997013,/e0NckfQJA8qmRryhoVWAWZMH6u2.jpg,2012-06-21,Brave,False,6.56,2985
72105,False,/sPiFgbWMSQxVMO6TuRFrkeWwarI.jpg,"[35, 14]",en,Ted,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",3.372548,/yLdP2vDa1BqxLSbikGypGtAEOGe.jpg,2012-06-29,Ted,False,6.36,2940
41154,False,/7u3UyejCbhM3jXcZ86xzA9JJxge.jpg,"[28, 35, 878]",en,Men in Black 3,"Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind.",3.239766,/l9hrvXyGq19f6jPRZhSVRibTMwW.jpg,2012-05-23,Men in Black 3,False,6.15,2891
64688,False,/uOpFdld7CIifSEoGuRVgWqaeyFs.jpg,"[28, 35, 80]",en,21 Jump Street,"In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.",2.875948,/mH6xazzfGdszadd1Xy9JgdZYvn1.jpg,2012-03-12,21 Jump Street,False,6.64,2760
68734,False,/7MGIEdu0Mokqt8i7snflYRLbooI.jpg,"[18, 53]",en,Argo,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",2.969104,/oai3xLBQHpIh18VJdRCcL7D0Yg0.jpg,2012-10-11,Argo,False,6.91,2298
76163,False,/pIjnoUnXdLpROFzIRPNziPzgBUp.jpg,"[28, 12, 53]",en,The Expendables 2,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",4.088269,/dJPnTe1qOcO7XqsJvESFph83m6m.jpg,2012-08-08,The Expendables 2,False,6.0,2086
75780,False,/9a3zDzo0FT00uj9233Ofl0y8QPQ.jpg,"[80, 18, 53]",en,Jack Reacher,"In an innocent heartland city, five are shot dead by an expert sniper. The police quickly identify and arrest the culprit, and build a slam-dunk case. But the accused man claims he's innocent and says ""Get Jack Reacher."" Reacher himself sees the news report and turns up in the city. The defense is immensely relieved, but Reacher has come to bury the guy. Shocked at the accused's request, Reacher sets out to confirm for himself the absolute certainty of the man's guilt, but comes up with more than he bargained for.",4.738215,/38bmEXmuJuInLs9dwfgOGCHmZ7l.jpg,2012-12-20,Jack Reacher,False,6.21,2040
83542,False,/2ZA03KiD4jePTNBTJjGGFTNQPMA.jpg,"[18, 878]",en,Cloud Atlas,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.",3.253753,/8VNiyIp67ZxhpNgdrwACW0jgvP2.jpg,2012-10-26,Cloud Atlas,False,6.46,1978
58595,False,/sPnG1FDAMkhzsOYRpT9MEF8ZkUv.jpg,"[12, 14, 18]",en,Snow White and the Huntsman,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",3.09465,/40iabcM7KQLJzmO8yGm8AvUbxZR.jpg,2012-05-30,Snow White and the Huntsman,False,5.64,1941
49040,False,/8kdXppXTbg50prSXsnLJikithmT.jpg,"[28, 53]",en,The Bourne Legacy,"The fourth installment of the highly successful Bourne series sidelines main character Jason Bourne in order to focus on a fellow estranged assassin Aaron Cross. The story centers on new CIA operative, Aaron Cross as he experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.",5.67266,/AnKnLsybNhnibvA3mba1ct9Nnb6.jpg,2012-08-08,The Bourne Legacy,False,5.88,1939
82675,False,/uLQjXZq6307jTgcACnhOeh5mCK2.jpg,"[28, 53, 80, 18]",en,Taken 2,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",2.858766,/rDX2zd9aVMJnBmlS8efwOYsi76R.jpg,2012-09-27,Taken 2,False,5.99,1896
57800,False,/tZGKKeWGejt63jiSdi7MTAjCFE9.jpg,"[16, 35, 12, 10751]",en,Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",3.880912,/u30xsZd3mijrdBKA6CeDsozx48g.jpg,2012-06-26,Ice Age: Continental Drift,False,6.18,1782
64635,False,/orFQbyZ6g7kPFaJXmgty0M88wJ0.jpg,"[28, 878, 12, 53]",en,Total Recall,"Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid, even though he's got a beautiful wife who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police - controlled by Chancellor Cohaagen, the leader of the free world - Quaid teams up with a rebel fighter to find the head of the underground resistance and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate.",2.344669,/tWBo7aZk3I1dLxmMj7ZJcN8uke5.jpg,2012-08-02,Total Recall,False,5.73,1754
87502,False,/yogIqTNfrDIybDQTGPDawi409PD.jpg,[18],en,Flight,"Commercial airline pilot Whip Whitaker has a problem with drugs and alcohol, though so far he's managed to complete his flights safely. His luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. Whip pulls off a miraculous crash-landing that results in only six lives lost. Shaken to the core, Whip vows to get sober -- but when the crash investigation exposes his addiction, he finds himself in an even worse situation.",4.37167,/8XEbkjgorAm9xk15mF63jqJ4ByV.jpg,2012-11-02,Flight,False,6.33,1715
76492,False,/pQPRp30zd0BSaefterJnLmh4Rs9.jpg,"[16, 35, 10751, 14]",en,Hotel Transylvania,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teen-aged daughter.",3.0786,/9qugesYpAWHUpdrw2w8URSGkAPt.jpg,2012-09-20,Hotel Transylvania,False,6.71,1547
50620,False,/hK8gap1Y2zAvFHcKuqe6og15c4b.jpg,"[12, 14, 18, 10749]",en,The Twilight Saga: Breaking Dawn - Part 2,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",2.465483,/kJQPygYB8aNEevZZHRifyYrAdU9.jpg,2012-11-13,The Twilight Saga: Breaking Dawn - Part 2,False,6.08,1489
84892,False,/ncsbzGl0r3wRWFWQMREATaFoywm.jpg,"[18, 10749]",en,The Perks of Being a Wallflower,"A coming-of-age story based on the best-selling novel by Stephen Chbosky, which follows 15-year-old freshman Charlie, an endearing and naive outsider who is taken under the wings of two seniors. A moving tale of love, loss, fear and hope - and the unforgettable friends that help us through life.",2.339807,/cyNQLnHnXZcTUDXVVSEYmquOTOI.jpg,2012-09-20,The Perks of Being a Wallflower,False,7.61,1472
44833,False,/gK3HCLid5M9AjzcIlKvhXjTHsfb.jpg,"[53, 28, 12, 878]",en,Battleship,"When mankind beams a radio signal into space, a reply comes from ""Planet G"", in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper (Taylor Kitsch) is a naval weapons officer assigned to the ship USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential his brother Stone (Alexander Skarsgård) and his fiancée's father, Admiral Shane (Liam Neeson), expect of him.",3.182339,/8R80QyDq7MCuBD8zMsNlminyXxy.jpg,2012-04-11,Battleship,False,5.5,1426
114150,False,/ePqwTIoJeKJwShMABMst5duBcw9.jpg,"[35, 10402, 10749]",en,Pitch Perfect,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",2.875925,/cLUMPdwCV0Dxd3P1ZkCXe7bVImI.jpg,2012-09-28,Pitch Perfect,False,7.18,1375
49529,False,/qFrJlsJaKr0nIbyRQbb6bdTnkHZ.jpg,"[28, 12, 14, 878]",en,John Carter,"Civil War vet John Carter is transplanted to Mars, where he discovers a lush, wildly diverse planet whose main inhabitants are 12-foot tall green barbarians. Finding himself a prisoner of these creatures, he escapes, only to encounter Dejah Thoris, Princess of Helium, who is in desperate need of a savior.",3.911455,/4QDBNt9PmxqUH4Ab2R5xKWqzXiQ.jpg,2012-03-07,John Carter,False,6.01,1346
52520,False,/8iNsXY3LPsuT0gnUiTBMoNuRZI7.jpg,"[14, 28, 27]",en,Underworld: Awakening,"After being held in a coma-like state for fifteen years, vampire Selene learns that she has a fourteen-year-old vampire/Lycan hybrid daughter named Nissa, and when she finds her, they must stop BioCom from creating super Lycans that will kill them all.",2.929497,/76GXWKs2IDi0ZERKLT57wkToV0A.jpg,2012-01-19,Underworld: Awakening,False,6.03,1338
22970,False,/214TKe8WBBbFXVrBRV9RECeE4oW.jpg,"[27, 53]",en,The Cabin in the Woods,"Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods.",2.442046,/t8cW3FSCDYCaWRiNHSvI6SDuWeA.jpg,2012-04-12,The Cabin in the Woods,False,6.48,1260
62213,False,/thzGA2cOW37jCxJ7sJeBNGVGZKj.jpg,"[35, 14]",en,Dark Shadows,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,2.423092,/6125p54Jnog3kFsY33oMQF3d1dJ.jpg,2012-05-08,Dark Shadows,False,5.58,1260
49049,False,/kqKcID44nGtIxhhzmziAX65abRx.jpg,"[28, 878]",en,Dredd,"In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series.",3.048062,/71fkYuMVMtdbREh9Mp3gTFmI8Bv.jpg,2012-09-07,Dredd,False,6.45,1249
80321,False,/alkQ9DQJdZutBCKdEHXUVCZnuAF.jpg,"[16, 10751]",en,Madagascar 3: Europe's Most Wanted,"Alex, Marty, Gloria and Melman are still trying to get back to the Big Apple and their beloved Central Park zoo, but first they need to find the penguins. When they travel to Monte Carlo, they attract the attention of Animal Control after gate crashing a party and are joined by the penguins, King Julian and Co., and the monkeys. How do a lion, zebra, hippo, giraffe, four penguins, two monkeys, three lemurs travel through Europe without attracting attention and get back to New York? They join a traveling circus. Their attempts to get back to New York are consistently hampered by the Captain of Animal Control who wants to make Alex part of her collection. Once they make it back to New York Marty, Alex, Gloria and Melman realize that they want to be part of the traveling circus.",3.474536,/wd7NcMifnuf66gD2Fm7Tzz3yJ54.jpg,2012-06-06,Madagascar 3: Europe's Most Wanted,False,6.45,1195
82695,False,/srWMIJYWQYPUgcE3Tqw17GeyEfB.jpg,"[18, 10402, 10749]",en,Les Misérables,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption.",2.418758,/qEsrAHoxj746FRb7OLGYjrx1AI3.jpg,2012-12-18,Les Misérables,False,7.03,1165
97630,False,/oSGHRXvdHFbUlSq2DplenVFdqqb.jpg,"[53, 18, 36]",en,Zero Dark Thirty,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",1.922675,/yg6IDNucLAEj7E5loTyTnUW2pgb.jpg,2012-12-19,Zero Dark Thirty,False,6.49,1155
80278,False,/r6LI3kLwRUMiyoo5HofgOIlnNCI.jpg,[18],en,Lo imposible,"In December 2004, close-knit family Maria (Naomi Watts), Henry (Ewan McGregor) and their three sons begin their winter vacation in Thailand. But the day after Christmas, the idyllic holiday turns into an incomprehensible nightmare when a terrifying roar rises from the depths of the sea, followed by a wall of black water that devours everything in its path. Though Maria and her family face their darkest hour, unexpected displays of kindness and courage ameliorate their terror.",2.265687,/sEx5mrVvVyyJHICMGe55KaUzEgt.jpg,2012-09-09,The Impossible,False,6.82,1127
