tmdb_id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
39254,False,/pP2sONJEJraOioyrdCtwbVHDkRy.jpg,"[28, 878, 18]",en,Real Steel,"In the near-future, Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After Charlie's robot is trashed, he reluctantly teams up with his estranged son Max to rebuild and train an unlikely contender.",2.45432,/drtXi58nN6P3zcoLh6wUlsZAYqh.jpg,2011-09-28,Real Steel,False,6.5,1675
65754,False,/1fk2xS5hRkblBuag5JXZkmE8pg6.jpg,"[53, 80, 9648, 18]",en,The Girl with the Dragon Tattoo,"This English-language adaptation of the Swedish novel by Stieg Larsson follows a disgraced journalist, Mikael Blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",2.705732,/voxRWFTtagLiqnJQs9tWQLB0MN.jpg,2011-12-14,The Girl with the Dragon Tattoo,False,7.05,1506
44912,False,/gulyiqtyuzFRJCnvNwD6Z786kQi.jpg,"[12, 28, 53, 878]",en,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",2.607746,/zUSEYp9G7Hk9GZIfbPoOiSHvwHV.jpg,2011-06-16,Green Lantern,False,5.14,1495
50619,False,/brbsq016UiQgwWb4qKPdCysnXjg.jpg,"[12, 14, 10749]",en,The Twilight Saga: Breaking Dawn - Part 1,"The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world. Bella soon discovers she is pregnant, and during a nearly fatal childbirth, Edward finally fulfills her wish to become immortal. But the arrival of their remarkable daughter, Renesmee, sets in motion a perilous chain of events that pits the Cullens and their allies against the Volturi, the fearsome council of vampire leaders, setting the stage for an all-out battle.",2.404603,/q23U9glt0RJIvM0f7g5BqJbqncx.jpg,2011-03-15,The Twilight Saga: Breaking Dawn - Part 1,False,5.76,1493
46195,False,/odbEuhGUgSkeWWD1sPoylXTZMUa.jpg,"[16, 12, 35, 10751]",en,Rio,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.",2.29932,/isQ9BSjdF8IrSm2g4WPHSJYN5s9.jpg,2011-04-03,Rio,False,6.52,1403
45612,False,/7LVswX0PQQp3WY6yRqgTQnHOrOe.jpg,"[53, 878, 9648]",en,Source Code,"Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens?",3.2667,/cpl7R5d3qwWvykRRSxdhQ0htstU.jpg,2011-03-30,Source Code,False,6.95,1398
51497,False,/nL1Q0micYpF5nNkaI2ZNeLuOLGZ.jpg,"[28, 53, 80]",en,Fast Five,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.",1.820567,/cA81CI8odKv5KHRUUzJbj83yN7c.jpg,2011-04-20,Fast Five,False,7.1,1389
50646,False,/6ECnUXleS9G2O02f1b5tvZiVn3D.jpg,"[35, 18, 10749]",en,"Crazy, Stupid, Love.","Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",1.943888,/n97V1WcpoJ8gBA0pM48Om05o2fN.jpg,2011-07-28,"Crazy, Stupid, Love.",False,6.87,1354
17578,False,/m3xgF9JiTlfN1rO9hcvTd4PTIQy.jpg,"[12, 16, 28, 10751, 9648]",en,The Adventures of Tintin,"Intrepid young reporter Tintin and his loyal dog Snowy are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock, and bumbling detectives Thompson &amp; Thomson, travel half the world, one step ahead of their enemies as Tintin endeavors to find The Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.",2.595623,/bDE10SyVAFEBrwI6qettdCHQjT.jpg,2011-10-25,The Adventures of Tintin,False,6.6,1329
37686,False,/9gh3kcihkCH5EWjxBtb19pdQxhm.jpg,"[53, 878, 9648]",en,Super 8,"In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash.",2.595014,/orkLSuIsWxi2AIGXaCf7CL45T68.jpg,2011-06-08,Super 8,False,6.51,1327
44896,False,/fX6o5DCdGVEEZ1OT1IourOUkQMb.jpg,"[16, 35, 10751, 37, 12]",en,Rango,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",2.274891,/afxRbCwwKjrWgGJtsVNs1BW1Dk5.jpg,2011-03-02,Rango,False,6.46,1265
51540,False,/1iVZJmeHW8MVMq7xlaHgLSv6qrc.jpg,"[35, 80]",en,Horrible Bosses,"For Nick (Jason Bateman), Kurt (Jason Sudeikis) and Dale (Charlie Day), the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses (Kevin Spacey, Colin Farrell, Jennifer Aniston) into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con (Jamie Foxx), the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.",2.362258,/17rVRW7ond0PR2KJHY0xY00isTB.jpg,2011-07-08,Horrible Bosses,False,6.4,1237
49849,False,/gTDwoJBCu7scwYQoykIlLNpkCes.jpg,"[28, 878, 53, 37]",en,Cowboys & Aliens,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.",2.372031,/tXEHvxU315Yu7bEaMMRcpDpW6RI.jpg,2011-07-29,Cowboys & Aliens,False,5.37,1224
50544,False,/liq5ljqURqLiBUgMkNiR388ZuSH.jpg,[35],en,Friends with Benefits,"While trying to avoid the clichés of Hollywood romantic comedies, Dylan and Jamie soon discover however that adding the act of sex to their friendship does lead to complications.",2.465412,/tmVuyRSS9RYFs73YGbMnFous7DH.jpg,2011-07-21,Friends with Benefits,False,6.44,1184
49013,False,/jEcmZhtJkZQc6ta2vzBd9CU7GIx.jpg,"[16, 10751, 12, 35]",en,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,3.055473,/AblhtULOVtrkSnFxRPQ8gBemxw9.jpg,2011-06-11,Cars 2,False,5.81,1179
44826,False,/jc3qQh8FV2YOJc8z7JQlXmv33Zs.jpg,"[12, 18, 10751]",en,Hugo,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",2.253123,/fkeaJr29ypea1n24gzspsc7qK44.jpg,2011-11-22,Hugo,False,6.79,1121
49444,False,/eyiE1vuizMKVu8MoZkg2xsramFl.jpg,"[16, 10751]",en,Kung Fu Panda 2,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",2.749063,/9wCrh57WO3mPmn1hWnJRcvdFtIb.jpg,2011-05-25,Kung Fu Panda 2,False,6.61,1052
38050,False,/iE2WiPdF7a0s5glgXQBBmZQ6mUd.jpg,"[53, 10749, 14]",en,The Adjustment Bureau,"A man glimpses the future Fate has planned for him – and chooses to fight for his own destiny. Battling the powerful Adjustment Bureau across, under and through the streets of New York, he risks his destined greatness to be with the only woman he's ever loved.",2.993119,/g87PqGH9Oo3d3Tbczcfk7ZMAIEk.jpg,2011-03-03,The Adjustment Bureau,False,6.4,996
39513,False,/mFSmjVtZ9hsU8RQm4Cda3fG7SaD.jpg,"[12, 35, 878]",en,Paul,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",3.161313,/297N75COL0NsJJY5k5U8VTJ1DCe.jpg,2011-02-14,Paul,False,6.37,978
44943,False,/eBcjJY0o7GErxmm8SYpslvtjRyM.jpg,"[28, 878]",en,Battle: Los Angeles,"The Earth is attacked by unknown forces. As people everywhere watch the world's great cities fall, Los Angeles becomes the last stand for mankind in a battle no one expected. It's up to a Marine staff sergeant and his new platoon to draw a line in the sand as they take on an enemy unlike any they've ever encountered before.",1.948742,/eduBDZvRNGxvqsBgfzxyBgWMKlE.jpg,2011-03-08,Battle: Los Angeles,False,5.49,961
55721,False,/1J6s0TW6nhfjwoffzDL98Synw5H.jpg,"[10749, 35]",en,Bridesmaids,"Annie’s life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian’s maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love.",2.410689,/x5ucaJZ4FP589Gn3I8l3ZFV3Nl8.jpg,2011-04-28,Bridesmaids,False,6.53,950
59436,False,/mtTKXG925gRdYHVto6cxC9NdfBZ.jpg,"[14, 35, 10749]",en,Midnight in Paris,A romantic comedy about a family traveling to the French capital for business. The party includes a young engaged couple forced to confront the illusion that a life different from their own is better.,2.608927,/xxSopLYATHXSepXcEaBh9Gazv6p.jpg,2011-05-11,Midnight in Paris,False,7.22,939
46529,False,/b6rXH9f1UMP01qtyN5LiBX4ubIU.jpg,"[28, 53, 878, 12]",en,I Am Number Four,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.",2.120906,/36E6t6YgzT4mwgqNt5XbcV4MRNU.jpg,2011-02-15,I Am Number Four,False,5.97,909
23629,False,/hVpUs9zBGDuAG6RcTeHkBQshJkk.jpg,"[28, 14, 53]",en,Sucker Punch,"A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.",2.145064,/s5SjC5pXsBQG3wx9iVzaIzJzpFl.jpg,2011-03-24,Sucker Punch,False,5.88,899
50014,False,/dskiB6nk4VA9pmw20L9oN7I4tkO.jpg,[18],en,The Help,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",1.739094,/vTPN8vh3ith8nK6Du8ijjzyw04h.jpg,2011-08-09,The Help,False,7.54,889
58423,False,/iiufWukqR2QBfYIfP7OEdLHrYXB.jpg,"[35, 16, 10751, 14, 28]",en,Puss in Boots,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",3.207028,/zy48sYz5TZWC4itoOHaQnUfWKtP.jpg,2011-10-28,Puss in Boots,False,6.21,885
