tmdb_id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
205596,False,/qcb6z1HpokTOKdjqDTsnjJk0Xvg.jpg,"[36, 18, 53, 10752]",en,The Imitation Game,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",7.119352,/noUp0XOqIcmgefRnRZa1nhtRvWO.jpg,2014-11-14,The Imitation Game,False,7.98,2989
137113,False,/7mgKeg18Qml5nJQa56RBZO7dIu0.jpg,"[28, 878]",en,Edge of Tomorrow,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",3.659493,/tpoVEYvm6qcXueZrQYJNRLXL88s.jpg,2014-05-27,Edge of Tomorrow,False,7.7,2892
122917,False,/qhH3GyIfAnGv1pjdV3mw03qAilg.jpg,"[12, 14]",en,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",7.01763,/vgAHvS0bT3fpcpnJqT6uDTUsHTo.jpg,2014-12-10,The Hobbit: The Battle of the Five Armies,False,7.13,2789
190859,False,/oJNu8vS6Wf10Cv2996KO65jt4C0.jpg,"[10752, 28]",en,American Sniper,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",3.127106,/svPHnYE7N5NAGO49dBmRhq0vDQ3.jpg,2014-12-25,American Sniper,False,7.47,2675
157350,False,/g6WT9zxATzTy9NVu2xwbxDAxvjd.jpg,"[28, 878, 53]",en,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",3.89583,/yTtx2ciqk4XdN1oKhMMDy3f5ue3.jpg,2014-03-14,Divergent,False,6.93,2660
102651,False,/o9KEAy25RS6gXxlQU5yJnLOQ2d.jpg,"[14, 12, 28, 10751, 10749]",en,Maleficent,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",4.321342,/4FYu1AAu14tuBU0lns0hbKiHUcH.jpg,2014-05-28,Maleficent,False,7.0,2598
102382,False,/tmFDgDmrdp5DYezwpL0ymQKIbnV.jpg,"[28, 12, 14]",en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",3.329984,/mUjWof8LHDgCZC9mFp0UYKBf1Dm.jpg,2014-04-16,The Amazing Spider-Man 2,False,6.61,2573
194662,False,/hUDEHvhNJLNcb83Pp7xnFn0Wj09.jpg,"[18, 35]",en,Birdman,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",6.312376,/rSZs93P0LLxqlVEbI001UKoeCQC.jpg,2014-10-17,Birdman,False,7.32,2454
120467,False,/n0wbp66glvDXp7aZLHcu2r97MFl.jpg,"[35, 18]",en,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",4.350623,/nX5XotM9yprCKarRH4fzOq1VM1J.jpg,2014-02-26,The Grand Budapest Hotel,False,7.94,2401
119450,False,/rjUl3pd1LHVOVfG4IGcyA1cId5l.jpg,"[878, 28, 18, 53]",en,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",4.18838,/2EUAUIu5lHFlkj5FRryohlH6CRO.jpg,2014-06-26,Dawn of the Planet of the Apes,False,7.42,2390
228150,False,/pKawqrtCBMmxarft7o1LbEynys7.jpg,"[10752, 18, 28]",en,Fury,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",8.293557,/il9XWx5CbNd2KdDUwrcClEZiLkv.jpg,2014-10-15,Fury,False,7.43,2268
245891,False,/mFb0ygcue4ITixDkdr7wm1Tdarx.jpg,"[28, 53]",en,John Wick,"After the sudden death of his beloved wife, John Wick receives one last gift from her, a beagle puppy named Daisy, and a note imploring him not to forget how to love. But John's mourning is interrupted when his 1969 Boss Mustang catches the eye of sadistic thug Iosef Tarasov who breaks into his house and steals it, beating John unconscious in the process. Unwittingly, he has just reawakened one of the most brutal assassins the underworld has ever known.",10.471772,/b9uYMMbm87IBFOq59pppvkkkgNg.jpg,2014-10-22,John Wick,False,7.07,2235
187017,False,/9NmTVqQ9f2ltecPZgXIj4Bk2c6s.jpg,"[80, 35, 28]",en,22 Jump Street,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",3.681625,/gNlV5FhDZ1PjxSv2aqTPS30GEon.jpg,2014-06-05,22 Jump Street,False,7.09,2132
137106,False,/wPRiV4TVpRCV2es81q0S1eRaUbm.jpg,"[12, 14, 16, 35, 28, 10751]",en,The Lego Movie,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",2.786471,/lMHbadNmznKs5vgBAkHxKGHulOa.jpg,2014-02-06,The Lego Movie,False,7.57,2108
222935,False,/hZWp4W5aQvGm1WiiGFYIuBUOQ3K.jpg,"[10749, 18]",en,The Fault in Our Stars,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",7.039937,/sc6XLX6J714LDkVV3Ys3clgypQS.jpg,2014-05-16,The Fault in Our Stars,False,7.82,2074
91314,False,/cHy7nSitAVgvZ7qfCK4JO47t3oZ.jpg,"[878, 28, 12]",en,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",5.423442,/ykIZB9dYBIKV13k5igGFncT5th6.jpg,2014-06-25,Transformers: Age of Extinction,False,5.92,2001
124905,False,/2WKcxQbTVkLUgoS5kPnHlecbj02.jpg,"[28, 878, 53]",en,Godzilla,"Fifteen years after an 'incident' at a Japanese nuclear power plant, physicist Joe Brody joins forces with his soldier son Ford to discover for themselves what really happened.  What they uncover is prelude to global-threatening devastation.  An epic rebirth to Toho's iconic Godzilla, this spectacular adventure pits the world's most famous monster against malevolent creatures who, bolstered by humanity's scientific arrogance, threaten our very existence.",4.188889,/szVwkB4H5yyOJBVuQ432b9boO0N.jpg,2014-05-14,Godzilla,False,6.16,1997
244786,False,/6bbZ6XyvgfjhQwbplnUh1LSj1ky.jpg,"[18, 10402]",en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",7.655659,/lIv1QinFqz4dlp5U4lQ6HaiskOZ.jpg,2014-10-10,Whiplash,False,8.3,1993
82702,False,/cHTJxPcq3hlshzOgHDRMCF8Wb9K.jpg,"[14, 28, 12, 16, 35, 10751]",en,How to Train Your Dragon 2,"The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",4.354569,/lRjOR4uclMQijUav4OjeZprlehu.jpg,2014-06-12,How to Train Your Dragon 2,False,7.76,1928
242582,False,/ts4j3zYaPzdUVF3ijBeBdGVDWjX.jpg,"[80, 18, 53]",en,Nightcrawler,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",6.826596,/8oPY6ULFOTbAEskySNhgsUIN4fW.jpg,2014-10-23,Nightcrawler,False,7.59,1861
156022,False,/b1uY9m6sZLLfa8jxtBvZg9esSvd.jpg,"[53, 28, 80]",en,The Equalizer,"In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",8.526579,/2eQfjqlvPAxd9aLDs8DvsKLnfed.jpg,2014-09-06,The Equalizer,False,7.21,1827
266856,False,/geAe08WmchATnZF461WffQBqJk1.jpg,"[18, 10749]",en,The Theory of Everything,A look at the relationship between the famous physicist Stephen Hawking and his wife.,3.427882,/4jspr8hLLuju59bCnMiefzRW4p0.jpg,2014-11-26,The Theory of Everything,False,7.83,1637
98566,False,/OqCXGt5nl1cHPeotxCDvXLLe6p.jpg,"[878, 28, 12, 14, 35]",en,Teenage Mutant Ninja Turtles,The city needs heroes. Darkness has settled over New York City as Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April and her wise-cracking cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan.,8.12227,/oDL2ryJ0sV2bmjgshVgJb3qzvwp.jpg,2014-08-07,Teenage Mutant Ninja Turtles,False,5.9,1602
195589,False,/aRzZhu6hNg3FgSH8ZsOPJG4ie0Y.jpg,[35],en,Neighbors,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,3.37677,/bpj8myebvnTw5HDmzTSI8N6WFYr.jpg,2014-05-08,Neighbors,False,6.17,1549
97020,False,/zkBSu5jNI9YrAGvvy8cAAc7BZX5.jpg,"[878, 28]",en,RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",2.278518,/hFQcC5eSSHqJfk70RdgrMMxGuYt.jpg,2014-01-30,RoboCop,False,5.72,1545
225574,False,/2pcByp1prR7w6KWvnukIsdXdIwS.jpg,"[28, 53, 9648]",en,Non-Stop,"Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.",3.414429,/ifgEHE1ortukpBF6wh03HCuctdr.jpg,2014-01-26,Non-Stop,False,6.8,1515
49017,False,/6UPlIYKxZqUR6Xbpgu1JKG0J7UC.jpg,"[27, 28, 18, 14, 10752]",en,Dracula Untold,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, including Vlad's son, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire Dracula.",5.165426,/4oy4e0DP6LRwRszfx8NY8EYBj8V.jpg,2014-10-01,Dracula Untold,False,6.19,1510
53182,False,/3C4o2ozlFAfCgx5T0mC1XKHoeUM.jpg,"[28, 10752]",en,300: Rise of an Empire,"Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. ""300: Rise of an Empire"" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.",2.815183,/gWQf5j3ZqEfOdW2rIZnkuOOva78.jpg,2014-03-05,300: Rise of an Empire,False,6.12,1507
228967,False,/p5n7VTC6qmFIuBFjACWURYCAlKP.jpg,"[28, 35]",en,The Interview,"Dave Skylark is king of the celebrity interview and host of the hit night time talk show ""Skylark Tonight.""  The brain behind Dave's empire is his producer and best friend, Aaron Rapoport. Unfulfilled, Aaron yearns to do meaningful work.  He scores the chance of a lifetime when he secures an interview for Dave with Kim Jong-Un, the mysterious and ruthless dictator of a nuclear-armed North Korea.  As Dave and Aaron prepare to leave for North Korea, they are approached by the CIA and asked to assassinate Kim.  They accept the mission, becoming two of the least qualified men ever to assassinate – or interview – the most dangerous man on earth.",4.793142,/2uWb0aSm5cFmRCHP95OdA6hvTEs.jpg,2014-12-25,The Interview,False,6.05,1491
86834,False,/jnoJgpITphPoqA3e7JnNC4mtAVX.jpg,"[18, 12]",en,Noah,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,2.407591,/9sGgVD4q5ZLeeCGeqUvUiw1EP2l.jpg,2014-03-20,Noah,False,5.51,1441
157353,False,/oZY3DOlEZbEZvRxWynWkFTe4UgE.jpg,"[53, 878, 18, 9648]",en,Transcendence,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",2.334459,/4eESVBvr7KEvPGUZVL5LDWsANda.jpg,2014-04-16,Transcendence,False,5.9,1413
147441,False,/hOOgtrByGgWfqGTTn5VL7jkLYXJ.jpg,"[12, 18, 28]",en,Exodus: Gods and Kings,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 600,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",3.927611,/tCN8NXset4NQ5qU0uBxqKOM0r5r.jpg,2014-12-03,Exodus: Gods and Kings,False,5.6,1254
85350,False,/aE1gbq6nw8zyVqvEBXMVMCqZpCs.jpg,[18],en,Boyhood,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",2.727086,/eKi4e5zXhQKs0De4xu5AAMvu376.jpg,2014-06-05,Boyhood,False,7.58,1207
138103,False,/5ldMfEYNk0fea8QQ0mjyrksIr1M.jpg,"[28, 12, 53]",en,The Expendables 3,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",3.86473,/xczFwJhcCb2rUMylXam0Ni7Yn5o.jpg,2014-08-04,The Expendables 3,False,6.19,1170
184315,False,/pNPdcgHT1FpCmauzFWepyfDvDo9.jpg,"[28, 12]",en,Hercules,"Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.",5.431616,/wGAWxOnVjwXqvoiKX7Pf6XOWnPJ.jpg,2014-07-23,Hercules,False,5.64,1107
136797,False,/kiLEAfRQhs93r3tSsQFpD2EpbyR.jpg,"[28, 80, 18, 53]",en,Need for Speed,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",3.366575,/lN0mP3BNaKirkKl6FJ0yL0wmjSJ.jpg,2014-03-13,Need for Speed,False,6.19,1029
225886,False,/USKXUGMT9PZHzq91F5Beuged7.jpg,[35],en,Sex Tape,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",4.483079,/2BMmIPGu5ZbTrwXwomdSUuTB2Ul.jpg,2014-07-17,Sex Tape,False,5.36,1023
188161,False,/tkxiEwG9xJIbyzvJSGYUyTkz3Mj.jpg,"[35, 37]",en,A Million Ways to Die in the West,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",2.960655,/12fqfvUmBOPg2pA0RsEhc31P28O.jpg,2014-05-22,A Million Ways to Die in the West,False,5.87,990
152760,False,/6AaXKJAigIsIAOtoayjHeDcBWoc.jpg,"[10752, 18, 36, 28]",en,The Monuments Men,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",2.385915,/buKyrMjMaK78uFdZAbp5Wg3Eveq.jpg,2014-01-24,The Monuments Men,False,5.71,980
224141,False,/lzJzB0QfkjpGCm9qUC4XpEIB6pm.jpg,"[10402, 10751, 14, 35]",en,Into the Woods,"A witch conspires to teach important lessons to various characters of popular children's stories including Little Red Riding Hood, Cinderella, Jack and the Beanstalk and Rapunzel.",3.044754,/5h91odPFNlBuJbRBj5N4MEBfXDE.jpg,2014-12-25,Into the Woods,False,5.63,963
181533,False,/6tKleiKS54focE4z0sdtLOIEgK8.jpg,"[12, 35, 14, 10751]",en,Night at the Museum: Secret of the Tomb,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",4.754038,/tWwASv4CU1Au1IukacdSUewDCV3.jpg,2014-12-17,Night at the Museum: Secret of the Tomb,False,6.1,954
206487,False,/s9DKwK5fXzaqFOzkZkidkOk4KR9.jpg,"[878, 53]",en,Predestination,"Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost.",3.379896,/kDdUtDsGMQ3OYwoBtEQyJIGPz4V.jpg,2014-08-28,Predestination,False,7.16,946
227156,False,/9heGSxkxgVCo1yScmkIgvLL2ytD.jpg,"[18, 878]",en,The Giver,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",3.65545,/4g19qQ4pfQz6nlVctA0q3y7Dieg.jpg,2014-08-11,The Giver,False,6.34,933
193610,False,/mRv6kxqL1uIJSoVA8NzGOqBBacT.jpg,"[35, 10749]",en,The Other Woman,"After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB.",2.503896,/fu7K3rPwJcScizlXbxWAR7ZoUxt.jpg,2014-04-16,The Other Woman,False,6.16,927
238636,False,/zWGAnbxjjwY3xFGuOeR26LGbBlG.jpg,"[27, 53]",en,The Purge: Anarchy,"Three groups of people are trying to survive Purge Night, when their stories intertwine and are left stranded in The Purge trying to survive the chaos and violence that occurs.",4.747557,/l1DRl40x2OWUoPP42v8fjKdS1Z3.jpg,2014-07-17,The Purge: Anarchy,False,6.61,927
242224,False,/pJ10mpKs2mM2AXTUOmM4yl5PJi8.jpg,"[18, 53, 27]",en,The Babadook,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.",2.891181,/b3YzM03YxkOaJw2PglfKlcwr8bM.jpg,2014-05-22,The Babadook,False,6.47,926
227159,False,/7OluTl9LoaMDZ2MVdrFVuU2os09.jpg,[35],en,Horrible Bosses 2,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",4.360851,/zRkLCOx7o9tjPYb9s7u6mpw8VOs.jpg,2014-11-26,Horrible Bosses 2,False,6.13,918
205587,False,/eB43LYncKDJS3p5xYSUN9dUrL2A.jpg,[18],en,The Judge,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",3.747749,/v6s65U6qisvxWgO3cNnreaaaite.jpg,2014-10-08,The Judge,False,7.15,882
227306,False,/eSbKT3v3RKFRGeOmxJbZhIvrevR.jpg,"[18, 10752]",en,Unbroken,"A chronicle of the life of Louis Zamperini, an Olympic runner who was taken prisoner by Japanese forces during World War II.",3.273856,/qvRHvtjNfvq0R0IwV2oVmW6DduS.jpg,2014-12-25,Unbroken,False,7.23,871
