tmdb_id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
14306,False,/xu54k4O5F9OlLWncWmXtyQO9Uyj.jpg,"[12, 10751, 35]",en,Marley & Me,"A newly married couple who, in the process of starting a family, learn many of life's important lessons from their trouble-loving retriever, Marley. Packed with plenty of laughs to lighten the load, the film explores the highs and lows of marriage, maturity and confronting one's own mortality, as seen through the lens of family life with a dog.",3.472926,/uyVj4K1DiYpxxRpFYdN1ZWSBJ2.jpg,2008-12-25,Marley & Me,False,6.71,682
10483,False,/m0JIsX9SLfHLxU1q6ud3ifJjXmC.jpg,"[28, 53, 878]",en,Death Race,"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",2.686014,/2WeQQVy9FFYX7Z60Kea8C2n7yIq.jpg,2008-08-22,Death Race,False,5.86,680
11631,False,/txtRue33MaXv5HQpTiHPOmOcDxE.jpg,"[35, 10749]",en,Mamma Mia!,"Set on an idyllic Greek island, the plot serves as a background for a wealth of ABBA hit songs. Donna, an independent, single mother who owns a small hotel on the island is about to let go of Sophie, the spirited young daughter she's raised alone. But Sophie has secretly invited three of her mother's ex-lovers in the hopes of finding her father.",2.202369,/husdvXT5x3TDrYBx9nTWGAMZKVY.jpg,2008-06-30,Mamma Mia!,False,6.13,679
8321,False,/3rS0W0aHwd9GvmyJabu9D1xOcE8.jpg,"[35, 18, 80]",en,In Bruges,"Ray and Ken, two hit men, are in Bruges, Belgium, waiting for their next mission. While they are there they have time to think and discuss their previous assignment. When the mission is revealed to Ken, it is not what he expected.",2.45152,/kBABboeLU2HsKWSG7DwiF9saHl5.jpg,2008-02-08,In Bruges,False,7.25,659
13387,False,/rgkPGIxOWKSvQjAhn0mLuYvqfLO.jpg,"[28, 12, 53, 80]",en,Transporter 3,"Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.",3.375616,/d3rokRfJUtSg3wFaTdUKKodhfaA.jpg,2008-11-26,Transporter 3,False,5.88,656
4944,False,/r9BCMru6cPtuXeIRKGGkf4NNRrU.jpg,"[35, 18]",en,Burn After Reading,This is a comedic tale of espionage. An ousted CIA official's memoir accidentally falls into the hands of two unwise gym employees intent on exploiting their find.,2.088418,/y4YeryDK5PuDlCHNTXJqwAwq9rf.jpg,2008-09-05,Burn After Reading,False,6.36,652
2253,False,/ptNcTh2bewqzcV2qVpjDgsh6pTs.jpg,"[18, 53, 36, 10752]",en,Valkyrie,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.",2.00733,/54GgkO63zZyJJb5Fk2CKvNIoUvr.jpg,2008-12-25,Valkyrie,False,6.54,640
9870,False,/m6gLGI5PorxfX1ZeicIQ3UgtvHP.jpg,"[35, 10749, 18]",en,Forgetting Sarah Marshall,"When Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful Rachel Jansen, Peter is shocked to see not only Aldous Snow in Hawaii, but also Sarah Marshall.",2.146323,/rAXlZmQ3gg4mScySg1kvs0ZLdCb.jpg,2008-04-17,Forgetting Sarah Marshall,False,6.3,635
10189,False,/gsQMJV0UM6nDLOhNDTlON8Iezed.jpg,"[28, 35]",en,Pineapple Express,A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.,2.417639,/scEvOPl6ZJctQVnRWHvq0pP0DkM.jpg,2008-08-06,Pineapple Express,False,6.52,614
14574,False,/prhrYZvQN1eXxBeZdLlNSyLfPQb.jpg,[18],en,The Boy in the Striped Pyjamas,"Set during World War II, a story seen through the innocent eyes of Bruno, the eight-year-old son of the commandant at a concentration camp, whose forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences.",2.063302,/f40R9to84FGF7T5bp3KGB84Lklb.jpg,2008-05-07,The Boy in the Striped Pajamas,False,7.53,598
88751,False,/tBMh4ig85nU6EC57pXhWfosSGlW.jpg,"[28, 878, 12, 35, 10751]",en,Journey to the Center of the Earth,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",2.299132,/nlYk34gpPfM6KFujxB9HTHZyeiL.jpg,2008-07-10,Journey to the Center of the Earth,False,5.62,596
13027,False,/ryQdOW2Dz8kpO8IfN6BvHVl2jH7.jpg,"[9648, 53, 28]",en,Eagle Eye,"Jerry Shaw (Shia LaBeouf) and Rachel Holloman (Michelle Monaghan) are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.",2.289574,/ej1yxLuhME7PJyGsXJjEMcQGI37.jpg,2008-09-25,Eagle Eye,False,6.14,582
3580,False,/mYNXGr8HNS1TO7wrQVSywrlduk9.jpg,"[80, 18, 9648]",en,Changeling,"Christine Collins is overjoyed when her kidnapped son is brought back home. But when Christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum.",3.395141,/qtte2n6ygA1zVG5kLrjUGui28TJ.jpg,2008-01-30,Changeling,False,7.12,559
