imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,tmdb_id,original_language,original_title,overview,tmdb_popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,tmdb_vote_average,tmdb_vote_count
tt2084970,False,/qcb6z1HpokTOKdjqDTsnjJk0Xvg.jpg,,14000000,"[History, Drama, Thriller, War]",http://theimitationgamemovie.com/,205596,en,The Imitation Game,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",6.119352,/noUp0XOqIcmgefRnRZa1nhtRvWO.jpg,"[{u'name': u'Black Bear Pictures', u'id': 22146}, {u'name': u'Bristol Automotive', u'id': 38145}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}]",2014-11-14,233555708,113,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,The true enigma was the man who cracked the code.,The Imitation Game,False,8.0,2991
tt1631867,False,/7mgKeg18Qml5nJQa56RBZO7dIu0.jpg,,178000000,"[Action, Science Fiction]",http://www.edgeoftomorrow-movie.com,137113,en,Edge of Tomorrow,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",2.659493,/tpoVEYvm6qcXueZrQYJNRLXL88s.jpg,"[{u'name': u'Village Roadshow Pictures', u'id': 79}, {u'name': u'Warner Bros.', u'id': 6194}, {u'name': u'Viz Media', u'id': 6687}, {u'name': u'Province of British Columbia Production Services Tax Credit', u'id': 12200}, {u'name': u'3 Arts Entertainment', u'id': 36390}, {u'name': u'RatPac-Dune Entertainment', u'id': 41624}]","[{u'iso_3166_1': u'AU', u'name': u'Australia'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-05-27,370541256,113,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,"Live, Die, Repeat",Edge of Tomorrow,False,7.7,2892
tt2310332,False,/qhH3GyIfAnGv1pjdV3mw03qAilg.jpg,"{u'backdrop_path': u'/7wO7MSnP5UcwR2cTHdJFF1vP4Ie.jpg', u'poster_path': u'/hQghXOjSS2xfzx9XnMyZqt8brCF.jpg', u'id': 121938, u'name': u'The Hobbit Collection'}",250000000,"[Adventure, Fantasy]",http://www.thehobbit.com/,122917,en,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",6.01763,/vgAHvS0bT3fpcpnJqT6uDTUsHTo.jpg,"[{u'name': u'WingNut Films', u'id': 11}, {u'name': u'New Line Cinema', u'id': 12}, {u'name': u'3Foot7', u'id': 7413}, {u'name': u'Metro-Goldwyn-Mayer (MGM)', u'id': 8411}]","[{u'iso_3166_1': u'NZ', u'name': u'New Zealand'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-12-10,955119788,144,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Witness the defining chapter of the Middle-Earth saga,The Hobbit: The Battle of the Five Armies,False,7.1,2790
tt2179136,False,/oJNu8vS6Wf10Cv2996KO65jt4C0.jpg,,58800000,"[War, Action]",http://www.americansnipermovie.com,190859,en,American Sniper,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",2.127106,/svPHnYE7N5NAGO49dBmRhq0vDQ3.jpg,"[{u'name': u'Village Roadshow Pictures', u'id': 79}, {u'name': u'Malpaso Productions', u'id': 171}, {u'name': u'Warner Bros.', u'id': 6194}, {u'name': u'RatPac-Dune Entertainment', u'id': 41624}, {u'name': u'Mad Chance Productions', u'id': 57408}, {u'name': u'22 & Indiana Pictures', u'id': 57409}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-12-25,542307423,134,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,The most lethal sniper in U.S. history.,American Sniper,False,7.5,2675
tt1840309,False,/g6WT9zxATzTy9NVu2xwbxDAxvjd.jpg,"{u'backdrop_path': u'/uExS9jcaFBM1wJhkn1Q1P0MFpv6.jpg', u'poster_path': u'/nXuCj7NcsC2bPJlwD6t2l9ZTDnt.jpg', u'id': 283579, u'name': u'Divergent Collection'}",85000000,"[Action, Science Fiction, Thriller]",http://www.thedivergentseries.movie/#divergent,157350,en,Divergent,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",2.89583,/yTtx2ciqk4XdN1oKhMMDy3f5ue3.jpg,"[{u'name': u'Summit Entertainment', u'id': 491}, {u'name': u'Red Wagon Entertainment', u'id': 14440}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-03-14,288747895,139,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,What makes you different makes you dangerous.,Divergent,False,6.9,2660
tt1587310,False,/o9KEAy25RS6gXxlQU5yJnLOQ2d.jpg,,180000000,"[Fantasy, Adventure, Action, Family, Romance]",,102651,en,Maleficent,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",3.321342,/4FYu1AAu14tuBU0lns0hbKiHUcH.jpg,"[{u'name': u'Walt Disney Pictures', u'id': 2}, {u'name': u'Roth Films', u'id': 16314}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-05-28,758410378,97,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Don't believe the fairy tale.,Maleficent,False,7.0,2598
tt1872181,False,/tmFDgDmrdp5DYezwpL0ymQKIbnV.jpg,"{u'backdrop_path': u'/aLrNTcLN2kDu9jAJ4tS5haiWGc6.jpg', u'poster_path': u'/moNJa86FgDYy8SWeDym2gnsLLMa.jpg', u'id': 125574, u'name': u'The Amazing Spider-Man Collection'}",200000000,"[Action, Adventure, Fantasy]",http://www.theamazingspiderman.com,102382,en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",2.329984,/mUjWof8LHDgCZC9mFp0UYKBf1Dm.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Marvel Enterprises', u'id': 19551}, {u'name': u'Avi Arad Productions', u'id': 31828}, {u'name': u'Matt Tolmach Productions', u'id': 53462}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-04-16,705717432,142,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,No more secrets.,The Amazing Spider-Man 2,False,6.6,2573
tt2562232,False,/hUDEHvhNJLNcb83Pp7xnFn0Wj09.jpg,,18000000,"[Drama, Comedy]",,194662,en,Birdman,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",5.312376,/rSZs93P0LLxqlVEbI001UKoeCQC.jpg,"[{u'name': u'Worldview Entertainment', u'id': 9015}, {u'name': u'New Regency Pictures', u'id': 10104}, {u'name': u'TSG Entertainment', u'id': 22213}, {u'name': u'Le Grisbi Productions', u'id': 47169}, {u'name': u'M Productions', u'id': 52660}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-10-17,103215094,119,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,or (The Unexpected Virtue of Ignorance),Birdman,False,7.3,2455
tt2278388,False,/n0wbp66glvDXp7aZLHcu2r97MFl.jpg,,30000000,"[Comedy, Drama]",,120467,en,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",3.350623,/nX5XotM9yprCKarRH4fzOq1VM1J.jpg,"[{u'name': u'Fox Searchlight Pictures', u'id': 43}, {u'name': u'Scott Rudin Productions', u'id': 258}, {u'name': u'Studio Babelsberg', u'id': 264}, {u'name': u'Indian Paintbrush', u'id': 9350}, {u'name': u'TSG Entertainment', u'id': 22213}, {u'name': u'American Empirical Pictures', u'id': 23449}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}, {u'iso_3166_1': u'DE', u'name': u'Germany'}]",2014-02-26,174600318,99,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Français'}]",Released,A perfect holiday without leaving home.,The Grand Budapest Hotel,False,7.9,2402
tt2103281,False,/rjUl3pd1LHVOVfG4IGcyA1cId5l.jpg,"{u'backdrop_path': u'/mepJpyqVtD6P65vgCU1ngGFEjs5.jpg', u'poster_path': u'/qQrEMycfVN2gRlKTLWGn0QdOnSk.jpg', u'id': 173710, u'name': u'Planet of the Apes (Reboot) Collection'}",170000000,"[Science Fiction, Action, Drama, Thriller]",,119450,en,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",3.18838,/2EUAUIu5lHFlkj5FRryohlH6CRO.jpg,"[{u'name': u'Ingenious Media', u'id': 290}, {u'name': u'Chernin Entertainment', u'id': 7076}, {u'name': u'TSG Entertainment', u'id': 22213}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-06-26,708200000,130,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,One last chance for peace.,Dawn of the Planet of the Apes,False,7.4,2390
tt2713180,False,/pKawqrtCBMmxarft7o1LbEynys7.jpg,,68000000,"[War, Drama, Action]",,228150,en,Fury,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",7.293557,/il9XWx5CbNd2KdDUwrcClEZiLkv.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'QED International', u'id': 11029}, {u'name': u'Crave Films', u'id': 16312}, {u'name': u'LStar Capital', u'id': 34034}, {u'name': u'Huayi Brothers Media', u'id': 39649}, {u'name': u'Le Grisbi Productions', u'id': 47169}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}, {u'iso_3166_1': u'CN', u'name': u'China'}]",2014-10-15,211817906,135,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,War never ends quietly.,Fury,False,7.4,2269
tt2911666,False,/mFb0ygcue4ITixDkdr7wm1Tdarx.jpg,"{u'backdrop_path': u'/ybXdWKhXpD9RZvRUrjzrCHrIU2L.jpg', u'poster_path': u'/xUidyvYFsbbuExifLkslpcd8SMc.jpg', u'id': 404609, u'name': u'John Wick Collection'}",20000000,"[Action, Thriller]",http://www.johnwickthemovie.com/,245891,en,John Wick,"After the sudden death of his beloved wife, John Wick receives one last gift from her, a beagle puppy named Daisy, and a note imploring him not to forget how to love. But John's mourning is interrupted when his 1969 Boss Mustang catches the eye of sadistic thug Iosef Tarasov who breaks into his house and steals it, beating John unconscious in the process. Unwittingly, he has just reawakened one of the most brutal assassins the underworld has ever known.",9.471772,/b9uYMMbm87IBFOq59pppvkkkgNg.jpg,"[{u'name': u'Thunder Road Pictures', u'id': 3528}, {u'name': u'Warner Bros.', u'id': 6194}, {u'name': u'87Eleven', u'id': 23008}, {u'name': u'DefyNite Films', u'id': 36259}, {u'name': u'MJW Films', u'id': 36433}]","[{u'iso_3166_1': u'CA', u'name': u'Canada'}, {u'iso_3166_1': u'CN', u'name': u'China'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-10-22,78739897,101,"[{u'iso_639_1': u'hu', u'name': u'Magyar'}, {u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ru', u'name': u'Pусский'}]",Released,Don't set him off.,John Wick,False,7.1,2236
tt2294449,False,/9NmTVqQ9f2ltecPZgXIj4Bk2c6s.jpg,"{u'backdrop_path': u'/iiAbTNYXpMadPDH4MkjUoJzcGn4.jpg', u'poster_path': u'/vufY0iuDNXGEdYOgZNcJFAEZeak.jpg', u'id': 212562, u'name': u'Jump Street Collection'}",50000000,"[Crime, Comedy, Action]",http://www.22jumpstreetmovie.com,187017,en,22 Jump Street,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",2.681625,/gNlV5FhDZ1PjxSv2aqTPS30GEon.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Original Film', u'id': 333}, {u'name': u'Media Rights Capital', u'id': 2531}, {u'name': u'Metro-Goldwyn-Mayer (MGM)', u'id': 8411}, {u'name': u'Cannell Studios', u'id': 9194}, {u'name': u'LStar Capital', u'id': 34034}, {u'name': u'33andOut Productions', u'id': 34035}, {u'name': u'JHF Productions', u'id': 34036}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-06-05,188441614,112,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,They're not 21 anymore,22 Jump Street,False,7.1,2132
tt1490017,False,/wPRiV4TVpRCV2es81q0S1eRaUbm.jpg,"{u'backdrop_path': None, u'poster_path': u'/vdIP6CoAuTP16OmUH1SCRE3mfyM.jpg', u'id': 325470, u'name': u'The Lego Movie Collection'}",60000000,"[Adventure, Fantasy, Animation, Comedy, Action, Family]",http://www.thelegomovie.com,137106,en,The Lego Movie,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",1.786471,/lMHbadNmznKs5vgBAkHxKGHulOa.jpg,"[{u'name': u'Village Roadshow Pictures', u'id': 79}, {u'name': u'DC Comics', u'id': 429}, {u'name': u'Vertigo Entertainment', u'id': 829}, {u'name': u'Lin Pictures', u'id': 2723}, {u'name': u'Warner Bros. Animation', u'id': 2785}, {u'name': u'LEGO', u'id': 4081}, {u'name': u'Warner Bros.', u'id': 6194}, {u'name': u'Animal Logic', u'id': 8089}, {u'name': u'Warner Animation Group', u'id': 25120}, {u'name': u'RatPac-Dune Entertainment', u'id': 41624}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-02-06,469160692,100,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,The story of a nobody who saved everybody.,The Lego Movie,False,7.6,2108
tt2582846,False,/hZWp4W5aQvGm1WiiGFYIuBUOQ3K.jpg,,12000000,"[Romance, Drama]",,222935,en,The Fault in Our Stars,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",6.039937,/sc6XLX6J714LDkVV3Ys3clgypQS.jpg,"[{u'name': u'Fox 2000 Pictures', u'id': 711}, {u'name': u'Temple Hill Entertainment', u'id': 12292}, {u'name': u'TSG Entertainment', u'id': 22213}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2014-05-16,305151265,125,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,One Sick Love Story,The Fault in Our Stars,False,7.8,2074
