imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,tmdb_id,original_language,original_title,overview,tmdb_popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,tmdb_vote_average,tmdb_vote_count
tt0448157,False,/2v7jw4jcyubQJhAFPmN01w9kg1t.jpg,,150000000,"[Fantasy, Action]",http://www.sonypictures.com/movies/hancock/,8960,en,Hancock,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",1.287145,/dsCxSr4w3g2ylhlZg3v5CB5Pid7.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Weed Road Pictures', u'id': 433}, {u'name': u'Forward Pass', u'id': 675}, {u'name': u'Relativity Media', u'id': 7295}, {u'name': u'Overbrook Entertainment', u'id': 12485}, {u'name': u'Blue Light', u'id': 28064}, {u'name': u'GH Three', u'id': 41756}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-07-01,624029371,92,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ja', u'name': u'日本語'}]",Released,Bad Behavior. Bad Attitude. Real Hero.,Hancock,False,6.0,1559
tt0493464,False,/2mbQF4SfdbpqF8LmIxDfJ9RDqQQ.jpg,,75000000,"[Action, Thriller, Crime]",http://www.wantedmovie.com/,8909,en,Wanted,"Doormat Wesley Gibson discovers that his recently murdered father -- who Wesley never knew -- belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger.",1.721526,/mUrkppyahzk6koYFekxeu0tmcPd.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Spyglass Entertainment', u'id': 158}, {u'name': u'Bazelevs Production', u'id': 1038}, {u'name': u'Kickstart Productions', u'id': 2526}, {u'name': u'Marc Platt Productions', u'id': 2527}, {u'name': u'Top Cow Productions', u'id': 2528}, {u'name': u'Relativity Media', u'id': 7295}, {u'name': u'Ringerike Zweite Filmproduktion', u'id': 23955}, {u'name': u'Revolution Sun Studios', u'id': 76043}]","[{u'iso_3166_1': u'DE', u'name': u'Germany'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-06-12,258270008,110,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Choose your destiny.,Wanted,False,6.3,1470
tt0367882,False,/wJByCdlvHxoAvmktWaI2jSNzHbl.jpg,"{u'backdrop_path': u'/6kh59mZizZsttZPR0HAdXk6Ve2n.jpg', u'poster_path': u'/lpxDrACKJhbbGOlwVMNz5YCj6SI.jpg', u'id': 84, u'name': u'Indiana Jones Collection'}",185000000,"[Adventure, Action]",http://www.indianajones.com/site/index.html,217,en,Indiana Jones and the Kingdom of the Crystal Skull,"During the Cold War, Soviet agents watch Professor Henry Jones when a young man brings him a coded message from an aged, demented colleague, Henry Oxley. Led by the brilliant Irina Spalko, the Soviets tail Jones and the young man, Mutt, to Peru. With Oxley's code, they find a legendary skull made of a single piece of quartz. If Jones can deliver the skull to its rightful place, all may be well; but if Irina takes it to its origin, she'll gain powers that could endanger the West. Aging professor and young buck join forces with a woman from Jones's past to face the dangers of the jungle, Russia, and the supernatural.",1.918659,/qY1x6v5daMDTr904G3y84WVgpfC.jpg,"[{u'name': u'Lucasfilm', u'id': 1}, {u'name': u'Paramount Pictures', u'id': 4}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-05-21,786636033,122,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'de', u'name': u'Deutsch'}, {u'iso_639_1': u'ru', u'name': u'Pусский'}]",Released,The adventure continues . . .,Indiana Jones and the Kingdom of the Crystal Skull,False,5.6,1361
tt1010048,False,/aIv7WnkxMWsswEpaeRuNbC32D9d.jpg,,15000000,"[Drama, Romance]",http://www.foxsearchlight.com/slumdogmillionaire,12405,en,Slumdog Millionaire,"Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ""Who Wants to be A Millionaire?"". After he wins, he is suspected of cheating.",2.332627,/ojgf8iJpS4VX6jJfWGLpuEx0wm.jpg,"[{u'name': u'Celador Films', u'id': 3573}, {u'name': u'Warner Bros.', u'id': 6194}, {u'name': u'Film4', u'id': 9349}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}, {u'iso_3166_1': u'IN', u'name': u'India'}]",2008-05-12,377910544,120,"[{u'iso_639_1': u'fr', u'name': u'Français'}, {u'iso_639_1': u'hi', u'name': u'हिन्दी'}, {u'iso_639_1': u'en', u'name': u'English'}]",Released,What does it take to find a lost love? A. Money B. Luck C. Smarts D. Destiny,Slumdog Millionaire,False,7.5,1352
tt1060277,False,/6kVVfNT0auG6fU5SFQ1zbayNWUC.jpg,,25000000,"[Action, Thriller, Science Fiction]",http://www.cloverfieldmovie.com/,7191,en,Cloverfield,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",2.22542,/as01o40tJ2FhtheqeXf7bVZ0EQO.jpg,"[{u'name': u'Paramount Pictures', u'id': 4}, {u'name': u'Bad Robot', u'id': 11461}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-01-15,170764026,85,"[{u'iso_639_1': u'ru', u'name': u'Pусский'}, {u'iso_639_1': u'en', u'name': u'English'}]",Released,Some Thing Has Found Us,Cloverfield,False,6.3,1108
tt0887912,False,/3iPnZOXR9mpcK8RwvAW7b7Axr8v.jpg,,15000000,"[Drama, Thriller, War]",http://www.thehurtlocker-movie.com/,12162,en,The Hurt Locker,"Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.",2.316696,/uduCNFTuEcbvhvK8rrvNdf3ahzW.jpg,"[{u'name': u'Summit Entertainment', u'id': 491}, {u'name': u'Kingsgate Films', u'id': 770}, {u'name': u'Grosvenor Park Media Ltd.', u'id': 2053}, {u'name': u'Voltage Pictures', u'id': 10255}, {u'name': u'Film Capital Europe Funds (FCEF )', u'id': 20343}, {u'name': u'First Light Production', u'id': 20344}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-10-10,42000000,131,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ar', u'name': u'العربية'}, {u'iso_639_1': u'tr', u'name': u'Türkçe'}]",Released,You'll know when you're in it.,The Hurt Locker,False,7.1,1078
tt0479952,False,/anxiz37Z9FPKeuCsJcxViSWmPxg.jpg,"{u'backdrop_path': u'/lzTIAbvMeGWB7PUrmBZXulGA28M.jpg', u'poster_path': u'/kjA2VkYx929rPKMPFQRb0lPqY3w.jpg', u'id': 14740, u'name': u'Madagascar Collection'}",150000000,"[Family, Animation]",http://www.madagascar-themovie.com,10527,en,Madagascar: Escape 2 Africa,"Alex, Marty, Melman, Gloria, King Julien, Maurice, the penguins and the chimps are back and still marooned on Madagascar. In the face of this obstacle, the New Yorkers have hatched a plan so crazy it just might work. With military precision, the penguins have repaired an old crashed plane... sort of.",1.286573,/9mohxwknsHcwFBSAAhoQXwFV5zn.jpg,"[{u'name': u'DreamWorks Animation', u'id': 521}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-10-30,603900354,89,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'it', u'name': u'Italiano'}]",Released,Still together. Still lost!,Madagascar: Escape 2 Africa,False,6.2,1019
tt0397892,False,/lwI40taKaCKHK9mUeSBP2tQz8dS.jpg,,150000000,"[Animation, Family, Adventure, Comedy]",http://disney.go.com/disneypictures/bolt/,13053,en,Bolt,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks the whole thing is real. When the super dog is accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt springs into action to find his way home. Together with hilarious new sidekick Rhino, Bolt's #1 fan, and a street-smart cat named Mittens, Bolt sets off on an amazing journey where he discovers he doesn't need super powers to be a hero.",2.088241,/oku2MYuDYI9KrR9BApH5zJg3Bgb.jpg,"[{u'name': u'Walt Disney Pictures', u'id': 2}, {u'name': u'Walt Disney Animation Studios', u'id': 6125}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-11-20,309979994,96,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Fully Awesome. Ridonculous. Let It Begin.,Bolt,False,6.3,1015
tt0814314,False,/ymzaJLm2EIYbG9n7snVfCnHAPQk.jpg,,55000000,[Drama],http://www.sonypictures.com/movies/sevenpounds/,11321,en,Seven Pounds,An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,1.555259,/mX8SsTw2uApc02W8SBIKeprcWr1.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Escape Artists', u'id': 1423}, {u'name': u'Relativity Media', u'id': 7295}, {u'name': u'Overbrook Entertainment', u'id': 12485}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-12-18,168167691,123,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'es', u'name': u'Español'}]",Released,Seven names. Seven strangers. One secret.,Seven Pounds,False,7.4,988
tt0489099,False,/3gZ2iiqCqwVg7sKm2KUspzxfelQ.jpg,,85000000,"[Science Fiction, Fantasy, Adventure]",http://www.jumperthemovie.com/,8247,en,Jumper,"A genetic anomaly allows a young man to teleport himself anywhere. He discovers this gift has existed for centuries and finds himself in a war that has been raging for thousands of years between ""Jumpers"" and those who have sworn to kill them.",1.054104,/mIz6FQabZrrzsOwYFpUpreijpvx.jpg,"[{u'name': u'Twentieth Century Fox Film Corporation', u'id': 306}, {u'name': u'Dune Entertainment', u'id': 444}, {u'name': u'Regency Enterprises', u'id': 508}, {u'name': u'Epsilon Motion Pictures', u'id': 1171}, {u'name': u'Hypnotic', u'id': 7384}, {u'name': u'New Regency Pictures', u'id': 10104}, {u'name': u'Jumper Productions', u'id': 11805}]","[{u'iso_3166_1': u'CA', u'name': u'Canada'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-02-10,222231186,88,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,anywhere is possible.,Jumper,False,5.8,936
tt1068680,False,/oe32Z6gfjeNldrEPQWIrW1IbSaF.jpg,,70000000,"[Comedy, Romance]",,10201,en,Yes Man,Carl Allen has stumbled across a way to shake free of post-divorce blues and a dead-end job: embrace life and say yes to everything.,1.300372,/zqSqnHb045TN8Lzt2X4IVy8dfAW.jpg,"[{u'name': u'The Zanuck Company', u'id': 80}, {u'name': u'Heyday films', u'id': 437}, {u'name': u'Warner Bros.', u'id': 6194}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-12-09,225990978,104,"[{u'iso_639_1': u'et', u'name': u'Eesti'}, {u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ko', u'name': u'한국어/조선말'}]",Released,One Word Can Change Everything.,Yes Man,False,6.3,877
tt1220719,False,/lcRGF2RpurdvBiSQVocfzRrxV9u.jpg,"{u'backdrop_path': u'/1oCPXe4e0VHZTJX4nLkvxzayXK9.jpg', u'poster_path': u'/iXhYIEUNoYXeq3XiNasMAcThHMU.jpg', u'id': 70068, u'name': u'Ip Man Collection'}",11715578,"[Drama, Action, History]",http://www.ipman-movie.com/,14756,cn,葉問,"A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.",1.377631,/8knFfuqW289DJi2cpPl4RVTDkbo.jpg,"[{u'name': u'Mandarin Films Distribution Co.', u'id': 4054}]","[{u'iso_3166_1': u'HK', u'name': u'Hong Kong'}]",2008-12-12,21888598,108,"[{u'iso_639_1': u'zh', u'name': u'普通话'}, {u'iso_639_1': u'ja', u'name': u'日本語'}, {u'iso_639_1': u'cn', u'name': u'广州话 / 廣州話'}]",Released,The celebrated Kung Fu master of Bruce Lee.,Ip Man,False,7.4,850
tt0942385,False,/6TdYGyANd7QhcV6gsx4meW8Y9Wf.jpg,,92000000,"[Action, Comedy]",http://www.tropicthunder.com/,7446,en,Tropic Thunder,"Vietnam veteran ""Four Leaf"" Tayback's memoir, Tropic Thunder, is being made into a film. Director Damien Cockburn can’t control the cast of prima donnas. Behind schedule and over budget, Cockburn is ordered by a studio executive to get filming back on track, or risk its cancellation. On Tayback's advice, Cockburn drops the actors into the middle of the jungle to film the remaining scenes. Unbeknownst to the actors and production, the group have been dropped in the middle of the Golden Triangle, the home of heroin-producing gangs.",1.946534,/zoWUdaaWKPDyr9b0il0YcggDWgJ.jpg,"[{u'name': u'DreamWorks SKG', u'id': 27}, {u'name': u'Goldcrest Pictures', u'id': 11843}, {u'name': u'Red Hour Films', u'id': 12178}, {u'name': u'Internationale Filmproduktion Stella-del-Sud Second', u'id': 12379}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}, {u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'DE', u'name': u'Germany'}]",2008-08-09,188072649,107,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'zh', u'name': u'普通话'}]",Released,The movie they think they're making... isn't a movie anymore.,Tropic Thunder,False,6.3,828
tt0478087,False,/avqznLsnPzSROYJTxRMC70MM4Ps.jpg,,35000000,"[Drama, Crime]",http://www.sonypictures.com/movies/21/,8065,en,21,"Ben Campbell is a young, highly intelligent, student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five. Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa of the skill of card counting at blackjack.",2.253464,/4zKAgycQDJD2zIkmPYV3aMR8tEy.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Relativity Media', u'id': 7295}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-03-27,69823199,123,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,They proved the Vegas Blackjack System was beatable...by beating the hell out of it.,21,False,6.5,814
tt0411477,False,/df21ZOrmNzHU63jiLm1NYwSOegE.jpg,"{u'backdrop_path': u'/i6WF7cYiogl8g5ryZDbZBw8RNVN.jpg', u'poster_path': u'/81B1OdGY7f3TVN06eKra25vHzYk.jpg', u'id': 17235, u'name': u'Hellboy Collection'}",85000000,"[Adventure, Fantasy, Science Fiction]",,11253,en,Hellboy II: The Golden Army,"In this continuation to the adventure of the demon superhero, an evil elf breaks an ancient pact between humans and creatures, as he declares war against humanity. He is on a mission to release The Golden Army, a deadly group of fighting machines that can destroy the human race. As Hell on Earth is ready to erupt, Hellboy and his crew set out to defeat the evil prince.",2.237099,/fFcZqnWDeQsImDAAIyAimc3SGEl.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Dark Horse Entertainment', u'id': 552}, {u'name': u'Lawrence Gordon Productions', u'id': 840}, {u'name': u'Mid Atlantic Films', u'id': 2735}, {u'name': u'Relativity Media', u'id': 7295}, {u'name': u'Internationale Filmproduktion Eagle', u'id': 21498}]","[{u'iso_3166_1': u'DE', u'name': u'Germany'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2008-07-11,160388063,120,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Saving the world is a hell of a job.,Hellboy II: The Golden Army,False,6.4,812
