tmdb_id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
15512,False,/a5zAJBPShxIQmkUsXMPsHhORQXO.jpg,"[16, 10751, 12, 878]",en,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",2.584998,/8x0WrDcFQDC2eoXJe6iC34wXZE8.jpg,2009-03-19,Monsters vs Aliens,False,5.94,828
22803,False,/hwW0mIOrMGzMeqGJgCfpjutpWpx.jpg,"[18, 80, 53]",en,Law Abiding Citizen,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,2.157899,/eaq6sH6JkS8ypbtCo9GCiopry0Q.jpg,2009-10-15,Law Abiding Citizen,False,7.21,808
28178,False,/m87xptCZD6J15HcioOOX4kfEdeD.jpg,"[18, 10751]",en,Hachi: A Dog's Tale,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,2.318022,/3MpVmIg6CgOCUrZ2TZ2P0yitCbM.jpg,2009-06-13,Hachi: A Dog's Tale,False,7.6,791
12244,False,/jTki4a30PUskfGtOFx6PgYr74H7.jpg,"[28, 12, 16, 878, 53]",en,9,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",2.420656,/iGMOQt6R88ZuJRtlfpqWRa5268h.jpg,2009-08-19,9,False,6.52,773
11322,False,/1egC8NH3RLbebr3XPjdYVXGugpD.jpg,"[36, 80, 18]",en,Public Enemies,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",2.403922,/qisfF7ENdmGI8fpQJoCxIIU1QhH.jpg,2009-07-01,Public Enemies,False,6.44,762
13811,False,/zgtDgme0140QwnEynLBsigaDhNt.jpg,"[28, 12, 18, 9648, 878, 53]",en,Knowing,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,2.572584,/5XnNteYoOQ727JoZqyVcENT28Dv.jpg,2009-03-19,Knowing,False,5.67,705
19959,False,/lQ872mmHvHXip5sC1t0cvCSP8IO.jpg,"[28, 878, 53]",en,Surrogates,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop (Willis) is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",2.298727,/pHAnrezPCpWzNYYceLivTMcQ4jM.jpg,2009-09-24,Surrogates,False,5.75,668
22947,False,/nlCfq030puwR9P98gBJ4rRK7LUF.jpg,"[18, 10749]",en,Up in the Air,"George Clooney plays the dry cynical character of Ryan Bingham, an executive who specializes in ""downsizing"". Ryan lives out of his suitcase, traveling the country for the sole purpose terminating unwanted employees day after day. Just as Ryan is about to reach his life-long goal of the ten million mile frequent flyer mark some major changes come his way. Changes that threaten to crack the cold heartless exterior that is Ryan Bingham.",2.16546,/mlH82Vp7U6sKTS0Rqm4ZU61CypY.jpg,2009-09-05,Up in the Air,False,6.54,662
31011,False,/r9jAdQDK1tYq2wlFPBJBH9UX5TX.jpg,"[878, 18, 10749, 14]",en,Mr. Nobody,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.",3.151266,/jxd2XSsnUHHUbo50nzVnVnHRPVJ.jpg,2009-09-11,Mr. Nobody,False,7.72,636
16996,False,/3XuoV7k3lT25xzfZofFMCjdm1v.jpg,[35],en,17 Again,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",2.248906,/gRNwu8GRqfTuRycShxmxvulagAj.jpg,2009-03-11,17 Again,False,6.04,634
20453,False,/6LnwpadKFRrqam7IfBAi3lNTz6Y.jpg,"[18, 35, 10749]",en,3 Idiots,"In the tradition of “Ferris Bueller’s Day Off” comes this refreshing comedy about a rebellious prankster with a crafty mind and a heart of gold. Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",1.491342,/wbE5SRTZFtQxgj2nIo4HJpQDk0k.jpg,2009-12-23,3 Idiots,False,7.78,628
10315,False,/uxQ1n8yLqRZgnrimiBXJ5rsaa.jpg,"[12, 16, 35, 10751]",en,Fantastic Mr. Fox,"The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",2.142688,/750pfEttsYAVmynRg2vmt1AXh4q.jpg,2009-10-23,Fantastic Mr. Fox,False,7.47,622
14836,False,/obBsMjC9dkDeoYsLxHURikW87UZ.jpg,"[16, 10751]",en,Coraline,"When Coraline moves to an old house, she feels bored and neglected by her parents. She finds a hidden door with a bricked up passage. During the night, she crosses the passage and finds a parallel world where everybody has buttons instead of eyes, with caring parents and all her dreams coming true. When the Other Mother invites Coraline to stay in her world forever, the girl refuses and finds that the alternate reality where she is trapped is only a trick to lure her.",2.574196,/ybOmHUVVXcwBQErjw7tmeE97fpO.jpg,2009-02-05,Coraline,False,7.06,603
21208,False,/4lgsLqm3H1G0pueeDwqzPJwqpQr.jpg,"[27, 53, 9648]",en,Orphan,"A married couple with a rocky past adopt the 9-year old Esther to fill the void created by a recently-stillborn baby. However, Esther is not quite what she seems.",2.448094,/dVP8tE9bV2oIv1l0aWtTUJndZvc.jpg,2009-07-24,Orphan,False,6.54,597
