imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,tmdb_id,original_language,original_title,overview,tmdb_popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,tmdb_vote_average,tmdb_vote_count
tt2820852,False,/ypyeMfKydpyuuTMdp36rMlkGDUL.jpg,"{u'backdrop_path': u'/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg', u'poster_path': u'/uv63yAGg1zETAs1XQsOQpava87l.jpg', u'id': 9485, u'name': u'The Fast and the Furious Collection'}",190000000,"[Action, Crime, Thriller]",http://www.furious7.com/,168259,en,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,11.172003,/dCgm7efXDmiABSdWDHBDBx2jwmn.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Original Film', u'id': 333}, {u'name': u'Media Rights Capital', u'id': 2531}, {u'name': u'Dentsu', u'id': 6452}, {u'name': u'One Race Films', u'id': 7154}, {u'name': u'China Film Co.', u'id': 40890}]","[{u'iso_3166_1': u'JP', u'name': u'Japan'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-04-01,1506249360,137,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Vengeance Hits Home,Furious 7,False,7.4,2636
tt0470752,False,/9X3cDZb4GYGQeOnZHLwMcCFz2Ro.jpg,,15000000,"[Drama, Science Fiction]",http://exmachina-movie.com/,264660,en,Ex Machina,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",3.887178,/btbRB7BrD887j5NrvjxceRDmaot.jpg,"[{u'name': u'DNA Films', u'id': 284}, {u'name': u'Universal Pictures International (UPI)', u'id': 5726}, {u'name': u'Film4', u'id': 9349}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}]",2015-01-21,36869414,108,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,There is nothing more human than the will to survive,Ex Machina,False,7.6,2337
tt1340138,False,/bIlYH4l2AyYvEysmS2AOfjO7Dn8.jpg,"{u'backdrop_path': u'/cpmbkwSxZnKO69V82A9a34tvk2E.jpg', u'poster_path': u'/vxiKtcxAJxHhlg2H1X8y7zcM3k6.jpg', u'id': 528, u'name': u'The Terminator Collection'}",155000000,"[Science Fiction, Action, Thriller, Adventure]",http://www.terminatormovie.com/,87101,en,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",13.62367,/5JU9ytZJyR3zmClGmVm9q4Geqbd.jpg,"[{u'name': u'Paramount Pictures', u'id': 4}, {u'name': u'Skydance Productions', u'id': 6277}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-06-23,440603537,125,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Reset the future,Terminator Genisys,False,5.9,2265
tt2381249,False,/vZMSji6u1Kfg5TcWWi4IAzfqXfC.jpg,"{u'backdrop_path': u'/49L0c5utmm0A4BkeDafM9BOhyBT.jpg', u'poster_path': u'/gwyJPIhCK4Xz2WogeBnhCSQfUek.jpg', u'id': 87359, u'name': u'Mission: Impossible Collection'}",150000000,[Action],http://www.missionimpossible.com,177677,en,Mission: Impossible - Rogue Nation,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",4.902094,/z2sJd1OvAGZLxgjBdSnQoLCfn3M.jpg,"[{u'name': u'Paramount Pictures', u'id': 4}, {u'name': u'Skydance Productions', u'id': 6277}, {u'name': u'China Movie Channel', u'id': 11413}, {u'name': u'Bad Robot', u'id': 11461}, {u'name': u'TC Productions', u'id': 21777}, {u'name': u'Alibaba Pictures Group', u'id': 69484}, {u'name': u'Odin', u'id': 69485}]","[{u'iso_3166_1': u'CN', u'name': u'China'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-07-23,682330139,131,"[{u'iso_639_1': u'de', u'name': u'Deutsch'}, {u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'sv', u'name': u'svenska'}]",Released,Desperate Times. Desperate Measures.,Mission: Impossible - Rogue Nation,False,7.1,2114
tt2908446,False,/L5QRL1O3fGs2hH1LbtYyVl8Tce.jpg,"{u'backdrop_path': u'/uExS9jcaFBM1wJhkn1Q1P0MFpv6.jpg', u'poster_path': u'/nXuCj7NcsC2bPJlwD6t2l9ZTDnt.jpg', u'id': 283579, u'name': u'Divergent Collection'}",110000000,"[Adventure, Science Fiction, Thriller]",http://www.thedivergentseries.movie/#insurgent,262500,en,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,6.798516,/aBBQSC8ZECGn6Wh92gKDOakSC8p.jpg,"[{u'name': u'Summit Entertainment', u'id': 491}, {u'name': u'Mandeville Films', u'id': 10227}, {u'name': u'Red Wagon Entertainment', u'id': 14440}, {u'name': u'NeoReel', u'id': 24097}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-03-18,295238201,119,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,One Choice Can Destroy You,Insurgent,False,6.4,2082
tt1951266,False,/qjn3fzCAHGfl0CzeUlFbjrsmu4c.jpg,"{u'backdrop_path': u'/zWiiLNg8yXv0he3tCH6XignPaYV.jpg', u'poster_path': u'/wM0BxA2zOtHW3f0xWZC9FcMLWl5.jpg', u'id': 131635, u'name': u'The Hunger Games Collection'}",160000000,"[War, Adventure, Science Fiction]",http://www.thehungergames.movie/,131634,en,The Hunger Games: Mockingjay - Part 2,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",6.59842,/w93GAiq860UjmgR6tU9h2T24vaV.jpg,"[{u'name': u'Studio Babelsberg', u'id': 264}, {u'name': u'Lionsgate', u'id': 1632}, {u'name': u'Color Force', u'id': 5420}, {u'name': u'Revolution Sun Studios', u'id': 76043}]","[{u'iso_3166_1': u'DE', u'name': u'Germany'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-11-18,639827109,136,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,The fire will burn forever.,The Hunger Games: Mockingjay - Part 2,False,6.6,1954
tt3460252,False,/sSvgNBeBNzAuKl8U8sP50ETJPgx.jpg,,44000000,"[Crime, Drama, Mystery, Western]",http://thehatefuleight.com/,273248,en,The Hateful Eight,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,6.106036,/fqe8JxDNO8B8QfOGTdjh6sPCdSC.jpg,"[{u'name': u'Double Feature Films', u'id': 215}, {u'name': u'The Weinstein Company', u'id': 308}, {u'name': u'FilmColony', u'id': 1811}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-12-25,155760117,167,"[{u'iso_639_1': u'es', u'name': u'Español'}, {u'iso_639_1': u'en', u'name': u'English'}]",Released,No one comes up here without a damn good reason.,The Hateful Eight,False,7.3,1894
tt2126355,False,/cUfGqafAVQkatQ7N4y08RNV3bgu.jpg,,110000000,"[Action, Drama, Thriller]",http://www.sanandreasmovie.com/,254128,en,San Andreas,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",5.424179,/qey0tdcOp9kCDdEZuJ87yE3crSe.jpg,"[{u'name': u'New Line Cinema', u'id': 12}, {u'name': u'Village Roadshow Pictures', u'id': 79}, {u'name': u'Warner Bros.', u'id': 6194}, {u'name': u'Flynn Picture Company', u'id': 34081}]","[{u'iso_3166_1': u'CA', u'name': u'Canada'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}, {u'iso_3166_1': u'AU', u'name': u'Australia'}]",2015-05-27,470490832,114,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,"A rescue pilot survived an earthquake, this is what happens next",San Andreas,False,6.1,1832
tt1823672,False,/y5lG7TBpeOMG0jxAaTK0ghZSzBJ.jpg,,49000000,"[Crime, Action, Science Fiction]",http://www.chappie-movie.com,198184,en,Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",8.344765,/saF3HtAduvrP9ytXDxSnQJP3oqx.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Media Rights Capital', u'id': 2531}, {u'name': u'Sony Pictures Entertainment (SPE)', u'id': 7431}, {u'name': u'Alpha Core', u'id': 18209}, {u'name': u'Genre Films', u'id': 28788}, {u'name': u'Simon Kinberg Productions', u'id': 31076}, {u'name': u'LStar Capital', u'id': 34034}, {u'name': u'Ollin Studio', u'id': 53638}]","[{u'iso_3166_1': u'MX', u'name': u'Mexico'}, {u'iso_3166_1': u'ZA', u'name': u'South Africa'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-03-04,102069268,120,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,I am consciousness. I am alive. I am Chappie.,Chappie,False,6.6,1757
tt1617661,False,/4liSXBZZdURI0c1Id1zLJo6Z3Gu.jpg,,176000003,"[Science Fiction, Fantasy, Action, Adventure]",http://www.jupiterascending.com,76757,en,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",5.148165,/aMEsvTUklw0uZ3gk3Q6lAj6302a.jpg,"[{u'name': u'Village Roadshow Pictures', u'id': 79}, {u'name': u'Dune Entertainment', u'id': 444}, {u'name': u'Anarchos Productions', u'id': 450}, {u'name': u'Warner Bros.', u'id': 6194}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-02-04,183987723,124,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Expand your universe.,Jupiter Ascending,False,5.3,1739
tt1964418,False,/fQbc5XuB4vWA9gnY1CmyxFaOufF.jpg,,190000000,"[Action, Adventure, Family, Mystery, Science Fiction]",http://movies.disney.com/tomorrowland,158852,en,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",6.000465,/mGA8JtBKUs8HtdoiPad1FOlsLBi.jpg,"[{u'name': u'Walt Disney Pictures', u'id': 2}, {u'name': u'Babieka', u'id': 20656}, {u'name': u'A113', u'id': 59778}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-05-19,209035668,130,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Imagine a world where nothing is impossible.,Tomorrowland,False,6.2,1648
tt3079380,False,/AoYGqtWxcNmQjQIpRCMtzpFfL1T.jpg,,65000000,"[Action, Comedy, Crime]",http://www.foxmovies.com/movies/spy,238713,en,Spy,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",1.956996,/49Akyhe0gnuokaDIKKDldFRBoru.jpg,"[{u'name': u'Twentieth Century Fox Film Corporation', u'id': 306}, {u'name': u'Chernin Entertainment', u'id': 7076}, {u'name': u'Feigco Entertainment', u'id': 61791}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-05-06,235666219,120,"[{u'iso_639_1': u'de', u'name': u'Deutsch'}, {u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Français'}, {u'iso_639_1': u'it', u'name': u'Italiano'}]",Released,One of the guys. One of the Spies.,Spy,False,7.0,1648
tt2322441,False,/zw3fM9KYYhYGsIQUJOyQNbeZSnn.jpg,"{u'backdrop_path': None, u'poster_path': None, u'id': 344830, u'name': u'Fifty Shades of Grey Collection'}",40000000,"[Drama, Romance]",https://www.facebook.com/fiftyshadesofgreymovie,216015,en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",2.992861,/jV8wnk3Jgz6f7degmT3lHNGI2tK.jpg,"[{u'name': u'Focus Features', u'id': 10146}, {u'name': u'Trigger Street Productions', u'id': 11801}, {u'name': u'Michael De Luca Productions', u'id': 27551}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-02-11,569651467,125,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Are you curious?,Fifty Shades of Grey,False,5.3,1617
tt2381941,False,/bd8RdP2OduLBGkUMdc8PZPjdtbI.jpg,,50100000,"[Romance, Comedy, Crime, Drama]",http://focusmovie.com/,256591,en,Focus,"A veteran grifter takes a young, attractive woman under his wing, but things get complicated when they become romantically involved.",2.608678,/9IElGiLkxPLUWZ3avy31bNSG3Tq.jpg,"[{u'name': u'Kramer & Sigman Films', u'id': 21914}, {u'name': u'RatPac-Dune Entertainment', u'id': 41624}, {u'name': u'Zaftig Films', u'id': 47586}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-02-25,153962963,105,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Never Drop The Con.,Focus,False,6.7,1592
tt4046784,False,/iapRFMGKvN9tsjqPlN7MIDTCezG.jpg,"{u'backdrop_path': u'/eQ8iwAvGfuNnPjBCKTIVp5PsFw.jpg', u'poster_path': u'/6baJvzgYDe7JoOdQlzdBwGVr7Hy.jpg', u'id': 295130, u'name': u'The Maze Runner Collection'}",61000000,"[Action, Science Fiction, Thriller]",http://mazerunnermovies.com,294254,en,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",4.930679,/vlTPQANjLYTebzFJM1G4KeON0cb.jpg,"[{u'name': u'Gotham Group', u'id': 3672}, {u'name': u'Temple Hill Entertainment', u'id': 12292}, {u'name': u'TSG Entertainment', u'id': 22213}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-09-09,311256926,132,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,The Maze Was Just the Beginning.,Maze Runner: The Scorch Trials,False,6.4,1548
tt2637276,False,/nkwoiSVJLeK0NI8kTqioBna61bm.jpg,"{u'backdrop_path': u'/dGrNuWhapf8T0WH98xTC4LXgk1G.jpg', u'poster_path': u'/uHKT9b6ptLpttGHlUF95sKQbtqF.jpg', u'id': 266672, u'name': u'Ted Collection'}",68000000,[Comedy],,214756,en,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",5.205015,/A7HtCxFe7Ms8H7e7o2zawppbuDT.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Media Rights Capital', u'id': 2531}, {u'name': u'Fuzzy Door Productions', u'id': 8789}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-06-25,215863606,115,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,"Ted is Coming, Again.",Ted 2,False,6.4,1462
